SLLP,SKBO,20:09-04:00,23:04-05:00,0,true|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SLLP,SKBO,04:24-04:00,10:52-05:00,0,true|212,SLLP,SEQM,04:24-04:00,07:01-05:00,360|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SLLP,SKBO,04:24-04:00,21:42-05:00,0,true|212,SLLP,SEQM,04:24-04:00,07:01-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,19:47-04:00,15:50-05:00,1,true|218,SLLP,SEQM,19:47-04:00,22:24-05:00,320|337,SEQM,OAKB,23:32-05:00,04:17+04:00,340|148,OAKB,SKBO,05:52+04:00,15:50-05:00,360
SLLP,SKBO,19:47-04:00,11:09-05:00,1,true|218,SLLP,SEQM,19:47-04:00,22:24-05:00,320|361,SEQM,UBBB,23:44-05:00,00:15+02:00,320|176,UBBB,SKBO,01:25+02:00,11:09-05:00,300
SLLP,SKBO,19:47-04:00,16:21-05:00,1,true|218,SLLP,SEQM,19:47-04:00,22:24-05:00,320|361,SEQM,UBBB,23:44-05:00,00:15+02:00,320|178,UBBB,SKBO,06:37+02:00,16:21-05:00,360
SLLP,SKBO,04:51-04:00,16:58-05:00,0,true|384,SLLP,SVMI,04:51-04:00,09:29-04:00,340|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SLLP,SKBO,04:51-04:00,23:15-05:00,0,true|384,SLLP,SVMI,04:51-04:00,09:29-04:00,340|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,04:51-04:00,21:42-05:00,0,true|384,SLLP,SVMI,04:51-04:00,09:29-04:00,340|192,SVMI,SEQM,13:15-04:00,16:25-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,04:51-04:00,22:25-05:00,0,true|384,SLLP,SVMI,04:51-04:00,09:29-04:00,340|379,SVMI,SPIM,10:55-04:00,14:21-05:00,340|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,06:19-04:00,16:58-05:00,0,true|386,SLLP,SVMI,06:19-04:00,11:57-04:00,300|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SLLP,SKBO,06:19-04:00,23:15-05:00,0,true|386,SLLP,SVMI,06:19-04:00,11:57-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,06:19-04:00,21:42-05:00,0,true|386,SLLP,SVMI,06:19-04:00,11:57-04:00,300|192,SVMI,SEQM,13:15-04:00,16:25-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,15:04-04:00,23:15-05:00,0,true|388,SLLP,SVMI,15:04-04:00,20:42-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,15:04-04:00,14:40-05:00,1,true|388,SLLP,SVMI,15:04-04:00,20:42-04:00,300|399,SVMI,SABE,23:58-04:00,08:12-03:00,340|38,SABE,SKBO,09:57-03:00,14:40-05:00,340
SLLP,SKBO,20:54-04:00,08:56-05:00,1,true|390,SLLP,SVMI,20:54-04:00,01:32-04:00,320|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
SLLP,SKBO,20:54-04:00,16:58-05:00,1,true|390,SLLP,SVMI,20:54-04:00,01:32-04:00,320|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SLLP,SKBO,01:33-04:00,19:28-05:00,0,true|554,SLLP,SBBR,01:33-04:00,06:23-03:00,320|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
SLLP,SKBO,01:33-04:00,01:32-05:00,1,true|554,SLLP,SBBR,01:33-04:00,06:23-03:00,320|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SLLP,SKBO,01:33-04:00,21:42-05:00,0,true|554,SLLP,SBBR,01:33-04:00,06:23-03:00,320|198,SBBR,SEQM,07:36-03:00,11:22-05:00,340|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,01:33-04:00,21:42-05:00,0,true|554,SLLP,SBBR,01:33-04:00,06:23-03:00,320|200,SBBR,SEQM,12:13-03:00,16:59-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,01:33-04:00,23:15-05:00,0,true|554,SLLP,SBBR,01:33-04:00,06:23-03:00,320|376,SBBR,SVMI,14:39-03:00,19:01-04:00,360|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,01:33-04:00,22:25-05:00,0,true|554,SLLP,SBBR,01:33-04:00,06:23-03:00,320|549,SBBR,SPIM,07:06-03:00,11:11-05:00,340|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,01:33-04:00,22:25-05:00,0,true|554,SLLP,SBBR,01:33-04:00,06:23-03:00,320|551,SBBR,SPIM,13:38-03:00,17:43-05:00,320|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,11:07-04:00,01:32-05:00,1,true|556,SLLP,SBBR,11:07-04:00,16:57-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SLLP,SKBO,11:07-04:00,06:16-05:00,1,true|556,SLLP,SBBR,11:07-04:00,16:57-03:00,300|202,SBBR,SEQM,20:11-03:00,00:57-05:00,300|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SLLP,SKBO,11:07-04:00,10:52-05:00,1,true|556,SLLP,SBBR,11:07-04:00,16:57-03:00,300|202,SBBR,SEQM,20:11-03:00,00:57-05:00,300|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SLLP,SKBO,11:07-04:00,08:56-05:00,1,true|556,SLLP,SBBR,11:07-04:00,16:57-03:00,300|378,SBBR,SVMI,19:45-03:00,00:07-04:00,320|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
SLLP,SKBO,11:07-04:00,09:08-05:00,1,true|556,SLLP,SBBR,11:07-04:00,16:57-03:00,300|563,SBBR,SCEL,20:02-03:00,01:53-03:00,300|28,SCEL,SKBO,04:56-03:00,09:08-05:00,300
SLLP,SKBO,11:07-04:00,10:27-05:00,1,true|556,SLLP,SBBR,11:07-04:00,16:57-03:00,300|571,SBBR,SABE,22:01-03:00,02:00-03:00,300|36,SABE,SKBO,05:44-03:00,10:27-05:00,340
SLLP,SKBO,11:07-04:00,02:28-05:00,1,true|556,SLLP,SBBR,11:07-04:00,16:57-03:00,300|579,SBBR,SGAS,19:05-03:00,21:00-04:00,360|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
SLLP,SKBO,20:13-04:00,07:37-05:00,1,true|560,SLLP,SBBR,20:13-04:00,01:03-03:00,320|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320
SLLP,SKBO,20:13-04:00,19:28-05:00,1,true|560,SLLP,SBBR,20:13-04:00,01:03-03:00,320|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
SLLP,SKBO,05:33-04:00,12:18-05:00,0,true|712,SLLP,SPIM,05:33-04:00,07:53-05:00,340|22,SPIM,SKBO,08:02-05:00,12:18-05:00,300
SLLP,SKBO,05:33-04:00,22:25-05:00,0,true|712,SLLP,SPIM,05:33-04:00,07:53-05:00,340|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,05:33-04:00,21:42-05:00,0,true|712,SLLP,SPIM,05:33-04:00,07:53-05:00,340|206,SPIM,SEQM,08:10-05:00,11:51-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,05:33-04:00,23:15-05:00,0,true|712,SLLP,SPIM,05:33-04:00,07:53-05:00,340|382,SPIM,SVMI,12:15-05:00,18:41-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,05:33-04:00,20:53-05:00,0,true|712,SLLP,SPIM,05:33-04:00,07:53-05:00,340|721,SPIM,SCEL,08:59-05:00,15:03-03:00,340|32,SCEL,SKBO,15:41-03:00,20:53-05:00,360
SLLP,SKBO,05:33-04:00,23:42-05:00,0,true|712,SLLP,SPIM,05:33-04:00,07:53-05:00,340|721,SPIM,SCEL,08:59-05:00,15:03-03:00,340|34,SCEL,SKBO,18:30-03:00,23:42-05:00,340
SLLP,SKBO,11:54-04:00,22:25-05:00,0,true|714,SLLP,SPIM,11:54-04:00,13:14-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,11:54-04:00,06:16-05:00,1,true|714,SLLP,SPIM,11:54-04:00,13:14-05:00,300|210,SPIM,SEQM,21:09-05:00,00:50-05:00,320|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SLLP,SKBO,11:54-04:00,10:52-05:00,1,true|714,SLLP,SPIM,11:54-04:00,13:14-05:00,300|210,SPIM,SEQM,21:09-05:00,00:50-05:00,320|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SLLP,SKBO,11:54-04:00,07:37-05:00,1,true|714,SLLP,SPIM,11:54-04:00,13:14-05:00,300|552,SPIM,SBBR,18:19-05:00,02:24-03:00,340|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320
SLLP,SKBO,11:54-04:00,09:08-05:00,1,true|714,SLLP,SPIM,11:54-04:00,13:14-05:00,300|723,SPIM,SCEL,19:34-05:00,02:38-03:00,300|28,SCEL,SKBO,04:56-03:00,09:08-05:00,300
SLLP,SKBO,11:54-04:00,10:27-05:00,1,true|714,SLLP,SPIM,11:54-04:00,13:14-05:00,300|731,SPIM,SABE,18:02-05:00,01:56-03:00,340|36,SABE,SKBO,05:44-03:00,10:27-05:00,340
SLLP,SKBO,16:24-04:00,06:16-05:00,1,true|716,SLLP,SPIM,16:24-04:00,18:44-05:00,320|210,SPIM,SEQM,21:09-05:00,00:50-05:00,320|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SLLP,SKBO,16:24-04:00,10:52-05:00,1,true|716,SLLP,SPIM,16:24-04:00,18:44-05:00,320|210,SPIM,SEQM,21:09-05:00,00:50-05:00,320|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SLLP,SKBO,16:24-04:00,09:08-05:00,1,true|716,SLLP,SPIM,16:24-04:00,18:44-05:00,320|723,SPIM,SCEL,19:34-05:00,02:38-03:00,300|28,SCEL,SKBO,04:56-03:00,09:08-05:00,300
SLLP,SKBO,16:24-04:00,13:55-05:00,1,true|716,SLLP,SPIM,16:24-04:00,18:44-05:00,320|723,SPIM,SCEL,19:34-05:00,02:38-03:00,300|30,SCEL,SKBO,08:43-03:00,13:55-05:00,340
SLLP,SKBO,16:24-04:00,14:43-05:00,1,true|716,SLLP,SPIM,16:24-04:00,18:44-05:00,320|735,SPIM,SGAS,21:32-05:00,03:44-04:00,360|46,SGAS,SKBO,09:03-04:00,14:43-05:00,320
SLLP,SKBO,23:52-04:00,08:51-05:00,1,true|718,SLLP,SPIM,23:52-04:00,01:12-05:00,340|20,SPIM,SKBO,04:35-05:00,08:51-05:00,340
SLLP,SKBO,23:52-04:00,12:18-05:00,1,true|718,SLLP,SPIM,23:52-04:00,01:12-05:00,340|22,SPIM,SKBO,08:02-05:00,12:18-05:00,300
SLLP,SKBO,23:52-04:00,22:25-05:00,1,true|718,SLLP,SPIM,23:52-04:00,01:12-05:00,340|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,23:52-04:00,21:42-05:00,1,true|718,SLLP,SPIM,23:52-04:00,01:12-05:00,340|206,SPIM,SEQM,08:10-05:00,11:51-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,01:01-04:00,13:55-05:00,0,true|873,SLLP,SCEL,01:01-04:00,06:24-03:00,320|30,SCEL,SKBO,08:43-03:00,13:55-05:00,340
SLLP,SKBO,01:01-04:00,20:53-05:00,0,true|873,SLLP,SCEL,01:01-04:00,06:24-03:00,320|32,SCEL,SKBO,15:41-03:00,20:53-05:00,360
SLLP,SKBO,01:01-04:00,23:42-05:00,0,true|873,SLLP,SCEL,01:01-04:00,06:24-03:00,320|34,SCEL,SKBO,18:30-03:00,23:42-05:00,340
SLLP,SKBO,01:01-04:00,21:42-05:00,0,true|873,SLLP,SCEL,01:01-04:00,06:24-03:00,320|222,SCEL,SEQM,08:21-03:00,12:05-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,01:01-04:00,23:15-05:00,0,true|873,SLLP,SCEL,01:01-04:00,06:24-03:00,320|394,SCEL,SVMI,10:21-03:00,17:23-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,01:01-04:00,19:28-05:00,0,true|873,SLLP,SCEL,01:01-04:00,06:24-03:00,320|562,SCEL,SBBR,10:28-03:00,15:19-03:00,320|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
SLLP,SKBO,01:01-04:00,22:25-05:00,0,true|873,SLLP,SCEL,01:01-04:00,06:24-03:00,320|722,SCEL,SPIM,13:23-03:00,16:27-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,01:01-04:00,17:18-05:00,0,true|873,SLLP,SCEL,01:01-04:00,06:24-03:00,320|1025,SCEL,SABE,07:14-03:00,10:38-03:00,340|40,SABE,SKBO,12:35-03:00,17:18-05:00,360
SLLP,SKBO,09:52-04:00,20:53-05:00,0,true|875,SLLP,SCEL,09:52-04:00,14:15-03:00,320|32,SCEL,SKBO,15:41-03:00,20:53-05:00,360
SLLP,SKBO,09:52-04:00,23:42-05:00,0,true|875,SLLP,SCEL,09:52-04:00,14:15-03:00,320|34,SCEL,SKBO,18:30-03:00,23:42-05:00,340
SLLP,SKBO,09:52-04:00,03:33-05:00,1,true|875,SLLP,SCEL,09:52-04:00,14:15-03:00,320|1027,SCEL,SABE,14:58-03:00,17:22-03:00,360|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SLLP,SKBO,09:52-04:00,02:28-05:00,1,true|875,SLLP,SCEL,09:52-04:00,14:15-03:00,320|1033,SCEL,SGAS,16:46-03:00,18:42-04:00,320|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
SLLP,SKBO,23:48-04:00,09:08-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|28,SCEL,SKBO,04:56-03:00,09:08-05:00,300
SLLP,SKBO,23:48-04:00,13:55-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|30,SCEL,SKBO,08:43-03:00,13:55-05:00,340
SLLP,SKBO,23:48-04:00,20:53-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|32,SCEL,SKBO,15:41-03:00,20:53-05:00,360
SLLP,SKBO,23:48-04:00,23:42-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|34,SCEL,SKBO,18:30-03:00,23:42-05:00,340
SLLP,SKBO,23:48-04:00,21:42-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|222,SCEL,SEQM,08:21-03:00,12:05-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,23:48-04:00,16:58-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|392,SCEL,SVMI,05:45-03:00,12:47-04:00,340|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SLLP,SKBO,23:48-04:00,23:15-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|392,SCEL,SVMI,05:45-03:00,12:47-04:00,340|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,23:48-04:00,23:15-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|394,SCEL,SVMI,10:21-03:00,17:23-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,23:48-04:00,19:28-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|562,SCEL,SBBR,10:28-03:00,15:19-03:00,320|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
SLLP,SKBO,23:48-04:00,22:25-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|720,SCEL,SPIM,05:58-03:00,08:02-05:00,360|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,23:48-04:00,22:25-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|722,SCEL,SPIM,13:23-03:00,16:27-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SLLP,SKBO,23:48-04:00,17:18-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|1025,SCEL,SABE,07:14-03:00,10:38-03:00,340|40,SABE,SKBO,12:35-03:00,17:18-05:00,360
SLLP,SKBO,23:48-04:00,14:43-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|1029,SCEL,SGAS,05:19-03:00,07:15-04:00,320|46,SGAS,SKBO,09:03-04:00,14:43-05:00,320
SLLP,SKBO,23:48-04:00,14:43-05:00,1,true|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|1031,SCEL,SGAS,06:14-03:00,08:10-04:00,360|46,SGAS,SKBO,09:03-04:00,14:43-05:00,320
SLLP,SKBO,03:52-04:00,14:40-05:00,0,true|881,SLLP,SABE,03:52-04:00,08:40-03:00,300|38,SABE,SKBO,09:57-03:00,14:40-05:00,340
SLLP,SKBO,03:52-04:00,17:18-05:00,0,true|881,SLLP,SABE,03:52-04:00,08:40-03:00,300|40,SABE,SKBO,12:35-03:00,17:18-05:00,360
SLLP,SKBO,03:52-04:00,03:33-05:00,1,true|881,SLLP,SABE,03:52-04:00,08:40-03:00,300|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SLLP,SKBO,03:52-04:00,21:42-05:00,0,true|881,SLLP,SABE,03:52-04:00,08:40-03:00,300|228,SABE,SEQM,11:10-03:00,16:35-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,03:52-04:00,21:42-05:00,0,true|881,SLLP,SABE,03:52-04:00,08:40-03:00,300|230,SABE,SEQM,12:59-03:00,17:24-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,15:32-04:00,03:33-05:00,1,true|883,SLLP,SABE,15:32-04:00,20:20-03:00,320|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SLLP,SKBO,15:32-04:00,06:16-05:00,1,true|883,SLLP,SABE,15:32-04:00,20:20-03:00,320|232,SABE,SEQM,22:30-03:00,03:55-05:00,360|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SLLP,SKBO,15:32-04:00,10:52-05:00,1,true|883,SLLP,SABE,15:32-04:00,20:20-03:00,320|232,SABE,SEQM,22:30-03:00,03:55-05:00,360|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SLLP,SKBO,15:32-04:00,08:51-05:00,1,true|883,SLLP,SABE,15:32-04:00,20:20-03:00,320|732,SABE,SPIM,21:41-03:00,00:35-05:00,300|20,SPIM,SKBO,04:35-05:00,08:51-05:00,340
SLLP,SKBO,15:32-04:00,12:18-05:00,1,true|883,SLLP,SABE,15:32-04:00,20:20-03:00,320|732,SABE,SPIM,21:41-03:00,00:35-05:00,300|22,SPIM,SKBO,08:02-05:00,12:18-05:00,300
SLLP,SKBO,15:32-04:00,13:49-05:00,1,true|883,SLLP,SABE,15:32-04:00,20:20-03:00,320|1179,SABE,SUAA,22:21-03:00,00:34-03:00,320|50,SUAA,SKBO,08:00-03:00,13:49-05:00,340
SLLP,SKBO,23:42-04:00,10:27-05:00,1,true|885,SLLP,SABE,23:42-04:00,04:30-03:00,340|36,SABE,SKBO,05:44-03:00,10:27-05:00,340
SLLP,SKBO,23:42-04:00,14:40-05:00,1,true|885,SLLP,SABE,23:42-04:00,04:30-03:00,340|38,SABE,SKBO,09:57-03:00,14:40-05:00,340
SLLP,SKBO,23:42-04:00,17:18-05:00,1,true|885,SLLP,SABE,23:42-04:00,04:30-03:00,340|40,SABE,SKBO,12:35-03:00,17:18-05:00,360
SLLP,SKBO,05:14-04:00,14:43-05:00,0,true|887,SLLP,SGAS,05:14-04:00,08:08-04:00,360|46,SGAS,SKBO,09:03-04:00,14:43-05:00,320
SLLP,SKBO,05:14-04:00,02:28-05:00,1,true|887,SLLP,SGAS,05:14-04:00,08:08-04:00,360|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
SLLP,SKBO,05:14-04:00,21:42-05:00,0,true|887,SLLP,SGAS,05:14-04:00,08:08-04:00,360|236,SGAS,SEQM,09:35-04:00,14:05-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SLLP,SKBO,05:14-04:00,23:15-05:00,0,true|887,SLLP,SGAS,05:14-04:00,08:08-04:00,360|404,SGAS,SVMI,08:51-04:00,15:53-04:00,360|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,05:14-04:00,23:15-05:00,0,true|887,SLLP,SGAS,05:14-04:00,08:08-04:00,360|406,SGAS,SVMI,12:58-04:00,19:00-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,05:14-04:00,01:32-05:00,1,true|887,SLLP,SGAS,05:14-04:00,08:08-04:00,360|578,SGAS,SBBR,17:19-04:00,21:14-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SLLP,SKBO,05:14-04:00,03:33-05:00,1,true|887,SLLP,SGAS,05:14-04:00,08:08-04:00,360|1168,SGAS,SABE,10:37-04:00,14:52-03:00,340|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SLLP,SKBO,05:14-04:00,03:33-05:00,1,true|887,SLLP,SGAS,05:14-04:00,08:08-04:00,360|1170,SGAS,SABE,15:04-04:00,19:19-03:00,320|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SLLP,SKBO,09:46-04:00,02:28-05:00,1,true|889,SLLP,SGAS,09:46-04:00,12:40-04:00,300|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
SLLP,SKBO,09:46-04:00,23:15-05:00,0,true|889,SLLP,SGAS,09:46-04:00,12:40-04:00,300|406,SGAS,SVMI,12:58-04:00,19:00-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SLLP,SKBO,09:46-04:00,08:56-05:00,1,true|889,SLLP,SGAS,09:46-04:00,12:40-04:00,300|408,SGAS,SVMI,18:50-04:00,01:52-04:00,300|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
SLLP,SKBO,09:46-04:00,01:32-05:00,1,true|889,SLLP,SGAS,09:46-04:00,12:40-04:00,300|578,SGAS,SBBR,17:19-04:00,21:14-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SLLP,SKBO,09:46-04:00,08:51-05:00,1,true|889,SLLP,SGAS,09:46-04:00,12:40-04:00,300|736,SGAS,SPIM,23:01-04:00,03:13-05:00,340|20,SPIM,SKBO,04:35-05:00,08:51-05:00,340
SLLP,SKBO,09:46-04:00,03:33-05:00,1,true|889,SLLP,SGAS,09:46-04:00,12:40-04:00,300|1170,SGAS,SABE,15:04-04:00,19:19-03:00,320|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SLLP,SKBO,17:26-04:00,02:28-05:00,1,true|891,SLLP,SGAS,17:26-04:00,20:20-04:00,300|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
