SPIM,SKBO,04:35-05:00,08:51-05:00,0,true|18,SPIM,SKBO,04:35-05:00,08:51-05:00,340,0
SPIM,SKBO,08:02-05:00,12:18-05:00,0,true|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0
SPIM,SKBO,18:09-05:00,22:25-05:00,0,true|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SPIM,SKBO,00:13-05:00,06:16-05:00,0,true|62,SPIM,SEQM,00:13-05:00,03:54-05:00,320,0|3,SEQM,SKBO,04:29-05:00,06:16-05:00,340,0
SPIM,SKBO,00:13-05:00,10:52-05:00,0,true|62,SPIM,SEQM,00:13-05:00,03:54-05:00,320,0|5,SEQM,SKBO,08:05-05:00,10:52-05:00,320,0
SPIM,SKBO,00:13-05:00,21:42-05:00,0,true|62,SPIM,SEQM,00:13-05:00,03:54-05:00,320,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SPIM,SKBO,00:21-05:00,21:42-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SPIM,SKBO,00:21-05:00,16:58-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|109,SLLP,SVMI,04:51-04:00,09:29-04:00,340,0|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0
SPIM,SKBO,00:21-05:00,16:58-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|111,SLLP,SVMI,06:19-04:00,11:57-04:00,300,0|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0
SPIM,SKBO,00:21-05:00,14:43-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|241,SLLP,SGAS,05:14-04:00,08:08-04:00,360,0|37,SGAS,SKBO,09:03-04:00,14:43-05:00,320,0
SPIM,SKBO,09:22-05:00,21:42-05:00,0,true|205,SPIM,SLLP,09:22-05:00,13:42-04:00,320,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SPIM,SKBO,09:22-05:00,03:33-05:00,1,true|205,SPIM,SLLP,09:22-05:00,13:42-04:00,320,0|238,SLLP,SABE,15:32-04:00,20:20-03:00,320,0|1251,SABE,SKBO,22:50-03:00,03:33-05:00,320,1
SPIM,SKBO,09:22-05:00,02:28-05:00,1,true|205,SPIM,SLLP,09:22-05:00,13:42-04:00,320,0|245,SLLP,SGAS,17:26-04:00,20:20-04:00,300,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SPIM,SKBO,16:09-05:00,08:56-05:00,1,true|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300,0|1506,SLLP,SVMI,20:54-04:00,01:32-04:00,320,1|9,SVMI,SKBO,06:33-04:00,08:56-05:00,340,0
SPIM,SKBO,16:09-05:00,09:08-05:00,1,true|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300,0|1855,SLLP,SCEL,23:48-04:00,04:11-03:00,320,1|23,SCEL,SKBO,04:56-03:00,09:08-05:00,300,0
SPIM,SKBO,16:09-05:00,13:55-05:00,1,true|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300,0|1855,SLLP,SCEL,23:48-04:00,04:11-03:00,320,1|25,SCEL,SKBO,08:43-03:00,13:55-05:00,340,0
SPIM,SKBO,16:09-05:00,08:51-05:00,1,true|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300,0|1858,SLLP,SGAS,21:31-04:00,00:25-04:00,360,1|35,SGAS,SKBO,03:11-04:00,08:51-05:00,320,0
SPIM,SKBO,16:09-05:00,14:43-05:00,1,true|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300,0|1858,SLLP,SGAS,21:31-04:00,00:25-04:00,360,1|37,SGAS,SKBO,09:03-04:00,14:43-05:00,320,0
SPIM,SKBO,18:05-05:00,09:08-05:00,1,true|209,SPIM,SLLP,18:05-05:00,22:25-04:00,320,0|1855,SLLP,SCEL,23:48-04:00,04:11-03:00,320,1|23,SCEL,SKBO,04:56-03:00,09:08-05:00,300,0
SPIM,SKBO,18:05-05:00,13:55-05:00,1,true|209,SPIM,SLLP,18:05-05:00,22:25-04:00,320,0|1855,SLLP,SCEL,23:48-04:00,04:11-03:00,320,1|25,SCEL,SKBO,08:43-03:00,13:55-05:00,340,0
SPIM,SKBO,18:05-05:00,10:27-05:00,1,true|209,SPIM,SLLP,18:05-05:00,22:25-04:00,320,0|1857,SLLP,SABE,23:42-04:00,04:30-03:00,340,1|28,SABE,SKBO,05:44-03:00,10:27-05:00,340,0
SPIM,SKBO,18:05-05:00,14:40-05:00,1,true|209,SPIM,SLLP,18:05-05:00,22:25-04:00,320,0|1857,SLLP,SABE,23:42-04:00,04:30-03:00,340,1|30,SABE,SKBO,09:57-03:00,14:40-05:00,340,0
SPIM,SKBO,18:05-05:00,17:18-05:00,1,true|209,SPIM,SLLP,18:05-05:00,22:25-04:00,320,0|1857,SLLP,SABE,23:42-04:00,04:30-03:00,340,1|32,SABE,SKBO,12:35-03:00,17:18-05:00,360,0
SPIM,SKBO,03:11-05:00,19:28-05:00,0,true|210,SPIM,SCEL,03:11-05:00,10:15-03:00,340,0|160,SCEL,SBBR,10:28-03:00,15:19-03:00,320,0|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360,0
SPIM,SKBO,03:11-05:00,01:32-05:00,1,true|210,SPIM,SCEL,03:11-05:00,10:15-03:00,340,0|160,SCEL,SBBR,10:28-03:00,15:19-03:00,320,0|1254,SBBR,SKBO,21:57-03:00,01:32-05:00,360,1
SPIM,SKBO,03:11-05:00,02:28-05:00,1,true|210,SPIM,SCEL,03:11-05:00,10:15-03:00,340,0|264,SCEL,SGAS,16:46-03:00,18:42-04:00,320,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SPIM,SKBO,08:59-05:00,02:28-05:00,1,true|212,SPIM,SCEL,08:59-05:00,15:03-03:00,340,0|264,SCEL,SGAS,16:46-03:00,18:42-04:00,320,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SPIM,SKBO,05:20-05:00,17:18-05:00,0,true|214,SPIM,SABE,05:20-05:00,12:14-03:00,300,0|32,SABE,SKBO,12:35-03:00,17:18-05:00,360,0
SPIM,SKBO,05:20-05:00,21:42-05:00,0,true|214,SPIM,SABE,05:20-05:00,12:14-03:00,300,0|83,SABE,SEQM,12:59-03:00,17:24-05:00,360,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SPIM,SKBO,05:20-05:00,02:28-05:00,1,true|214,SPIM,SABE,05:20-05:00,12:14-03:00,300,0|279,SABE,SGAS,14:25-03:00,16:40-04:00,300,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SPIM,SKBO,05:20-05:00,03:33-05:00,1,true|214,SPIM,SABE,05:20-05:00,12:14-03:00,300,0|1251,SABE,SKBO,22:50-03:00,03:33-05:00,320,1
SPIM,SKBO,06:35-05:00,02:28-05:00,1,true|216,SPIM,SABE,06:35-05:00,13:29-03:00,360,0|279,SABE,SGAS,14:25-03:00,16:40-04:00,300,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SPIM,SKBO,06:35-05:00,03:33-05:00,1,true|216,SPIM,SABE,06:35-05:00,13:29-03:00,360,0|1251,SABE,SKBO,22:50-03:00,03:33-05:00,320,1
SPIM,SKBO,06:35-05:00,06:16-05:00,1,true|216,SPIM,SABE,06:35-05:00,13:29-03:00,360,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1|3,SEQM,SKBO,04:29-05:00,06:16-05:00,340,0
SPIM,SKBO,01:32-05:00,14:43-05:00,0,true|220,SPIM,SGAS,01:32-05:00,07:44-04:00,320,0|37,SGAS,SKBO,09:03-04:00,14:43-05:00,320,0
SPIM,SKBO,01:32-05:00,21:42-05:00,0,true|220,SPIM,SGAS,01:32-05:00,07:44-04:00,320,0|87,SGAS,SEQM,09:35-04:00,14:05-05:00,300,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SPIM,SKBO,01:32-05:00,01:32-05:00,1,true|220,SPIM,SGAS,01:32-05:00,07:44-04:00,320,0|174,SGAS,SBBR,17:19-04:00,21:14-03:00,300,0|1254,SBBR,SKBO,21:57-03:00,01:32-05:00,360,1
SPIM,SKBO,07:09-05:00,03:33-05:00,1,true|222,SPIM,SUAA,07:09-05:00,15:13-03:00,300,0|287,SUAA,SABE,17:12-03:00,19:25-03:00,360,0|1251,SABE,SKBO,22:50-03:00,03:33-05:00,320,1
SPIM,SKBO,07:09-05:00,02:28-05:00,1,true|222,SPIM,SUAA,07:09-05:00,15:13-03:00,300,0|302,SUAA,SGAS,16:01-03:00,18:16-04:00,340,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SPIM,SKBO,15:55-05:00,13:49-05:00,1,true|224,SPIM,SUAA,15:55-05:00,23:59-03:00,340,0|38,SUAA,SKBO,08:00-03:00,13:49-05:00,340,0
SPIM,SKBO,15:55-05:00,10:52-05:00,1,true|224,SPIM,SUAA,15:55-05:00,23:59-03:00,340,0|89,SUAA,SEQM,00:25-03:00,05:58-05:00,340,0|5,SEQM,SKBO,08:05-05:00,10:52-05:00,320,0
SPIM,SKBO,21:09-05:00,06:16-05:00,1,true|1384,SPIM,SEQM,21:09-05:00,00:50-05:00,320,1|3,SEQM,SKBO,04:29-05:00,06:16-05:00,340,0
SPIM,SKBO,21:09-05:00,10:52-05:00,1,true|1384,SPIM,SEQM,21:09-05:00,00:50-05:00,320,1|5,SEQM,SKBO,08:05-05:00,10:52-05:00,320,0
SPIM,SKBO,18:19-05:00,07:37-05:00,1,true|1624,SPIM,SBBR,18:19-05:00,02:24-03:00,340,1|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320,0
SPIM,SKBO,19:34-05:00,09:08-05:00,1,true|1732,SPIM,SCEL,19:34-05:00,02:38-03:00,300,1|23,SCEL,SKBO,04:56-03:00,09:08-05:00,300,0
SPIM,SKBO,19:34-05:00,13:55-05:00,1,true|1732,SPIM,SCEL,19:34-05:00,02:38-03:00,300,1|25,SCEL,SKBO,08:43-03:00,13:55-05:00,340,0
SPIM,SKBO,19:34-05:00,16:58-05:00,1,true|1732,SPIM,SCEL,19:34-05:00,02:38-03:00,300,1|115,SCEL,SVMI,05:45-03:00,12:47-04:00,340,0|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0
SPIM,SKBO,19:34-05:00,19:28-05:00,1,true|1732,SPIM,SCEL,19:34-05:00,02:38-03:00,300,1|160,SCEL,SBBR,10:28-03:00,15:19-03:00,320,0|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360,0
SPIM,SKBO,18:02-05:00,10:27-05:00,1,true|1734,SPIM,SABE,18:02-05:00,01:56-03:00,340,1|28,SABE,SKBO,05:44-03:00,10:27-05:00,340,0
SPIM,SKBO,18:02-05:00,14:40-05:00,1,true|1734,SPIM,SABE,18:02-05:00,01:56-03:00,340,1|30,SABE,SKBO,09:57-03:00,14:40-05:00,340,0
SPIM,SKBO,18:02-05:00,17:18-05:00,1,true|1734,SPIM,SABE,18:02-05:00,01:56-03:00,340,1|32,SABE,SKBO,12:35-03:00,17:18-05:00,360,0
SPIM,SKBO,18:02-05:00,13:55-05:00,1,true|1734,SPIM,SABE,18:02-05:00,01:56-03:00,340,1|34,SABE,SCEL,04:53-03:00,07:17-03:00,320,0|25,SCEL,SKBO,08:43-03:00,13:55-05:00,340,0
SPIM,SKBO,21:32-05:00,14:43-05:00,1,true|1736,SPIM,SGAS,21:32-05:00,03:44-04:00,360,1|37,SGAS,SKBO,09:03-04:00,14:43-05:00,320,0
SPIM,SKBO,21:32-05:00,19:28-05:00,1,true|1736,SPIM,SGAS,21:32-05:00,03:44-04:00,360,1|172,SGAS,SBBR,07:28-04:00,11:23-03:00,360,0|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360,0
SPIM,SKBO,17:51-05:00,13:49-05:00,1,true|1738,SPIM,SUAA,17:51-05:00,01:55-03:00,360,1|38,SUAA,SKBO,08:00-03:00,13:49-05:00,340,0
SPIM,SKBO,17:51-05:00,16:58-05:00,1,true|1738,SPIM,SUAA,17:51-05:00,01:55-03:00,360,1|127,SUAA,SVMI,03:34-03:00,10:51-04:00,300,0|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0
SPIM,SKBO,17:51-05:00,16:58-05:00,1,true|1738,SPIM,SUAA,17:51-05:00,01:55-03:00,360,1|129,SUAA,SVMI,06:43-03:00,13:00-04:00,360,0|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0
SPIM,SEQM,04:35-05:00,16:09-05:00,0,true|18,SPIM,SKBO,04:35-05:00,08:51-05:00,340,0|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320,0
SPIM,SEQM,04:35-05:00,21:48-05:00,0,true|18,SPIM,SKBO,04:35-05:00,08:51-05:00,340,0|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340,0
SPIM,SEQM,04:35-05:00,21:24-05:00,0,true|18,SPIM,SKBO,04:35-05:00,08:51-05:00,340,0|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360,0|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360,0
SPIM,SEQM,04:35-05:00,03:55-05:00,1,true|18,SPIM,SKBO,04:35-05:00,08:51-05:00,340,0|29,SKBO,SABE,09:17-05:00,18:00-03:00,300,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
SPIM,SEQM,04:35-05:00,03:55-05:00,1,true|18,SPIM,SKBO,04:35-05:00,08:51-05:00,340,0|31,SKBO,SABE,12:41-05:00,21:24-03:00,360,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
SPIM,SEQM,08:02-05:00,16:09-05:00,0,true|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320,0
SPIM,SEQM,08:02-05:00,21:48-05:00,0,true|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340,0
SPIM,SEQM,08:02-05:00,21:24-05:00,0,true|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360,0|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360,0
SPIM,SEQM,08:02-05:00,03:55-05:00,1,true|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0|31,SKBO,SABE,12:41-05:00,21:24-03:00,360,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
SPIM,SEQM,08:02-05:00,07:01-05:00,1,true|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0|1256,SKBO,SLLP,21:33-05:00,02:28-04:00,360,1|68,SLLP,SEQM,04:24-04:00,07:01-05:00,360,0
SPIM,SEQM,08:02-05:00,07:57-05:00,1,true|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0|1262,SKBO,SGAS,17:38-05:00,00:18-04:00,340,1|85,SGAS,SEQM,02:27-04:00,07:57-05:00,300,0
SPIM,SEQM,18:09-05:00,14:45-05:00,1,true|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0|1264,SKBO,SUAA,22:33-05:00,07:22-03:00,360,1|91,SUAA,SEQM,09:12-03:00,14:45-05:00,300,0
SPIM,SEQM,00:13-05:00,03:54-05:00,0,true|62,SPIM,SEQM,00:13-05:00,03:54-05:00,320,0
SPIM,SEQM,08:10-05:00,11:51-05:00,0,true|64,SPIM,SEQM,08:10-05:00,11:51-05:00,300,0
SPIM,SEQM,17:11-05:00,20:52-05:00,0,true|66,SPIM,SEQM,17:11-05:00,20:52-05:00,300,0
SPIM,SEQM,05:24-05:00,21:48-05:00,0,true|106,SPIM,SVMI,05:24-05:00,11:50-04:00,320,0|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340,0
SPIM,SEQM,05:24-05:00,16:25-05:00,0,true|106,SPIM,SVMI,05:24-05:00,11:50-04:00,320,0|53,SVMI,SEQM,13:15-04:00,16:25-05:00,320,0
SPIM,SEQM,05:24-05:00,21:24-05:00,0,true|106,SPIM,SVMI,05:24-05:00,11:50-04:00,320,0|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360,0
SPIM,SEQM,00:48-05:00,16:59-05:00,0,true|150,SPIM,SBBR,00:48-05:00,08:53-03:00,300,0|60,SBBR,SEQM,12:13-03:00,16:59-05:00,360,0
SPIM,SEQM,00:21-05:00,12:41-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|70,SLLP,SEQM,09:04-04:00,12:41-05:00,360,0
SPIM,SEQM,00:21-05:00,19:49-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0
SPIM,SEQM,00:21-05:00,16:25-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|109,SLLP,SVMI,04:51-04:00,09:29-04:00,340,0|53,SVMI,SEQM,13:15-04:00,16:25-05:00,320,0
SPIM,SEQM,00:21-05:00,21:24-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|109,SLLP,SVMI,04:51-04:00,09:29-04:00,340,0|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360,0
SPIM,SEQM,00:21-05:00,16:25-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|111,SLLP,SVMI,06:19-04:00,11:57-04:00,300,0|53,SVMI,SEQM,13:15-04:00,16:25-05:00,320,0
SPIM,SEQM,00:21-05:00,21:24-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|111,SLLP,SVMI,06:19-04:00,11:57-04:00,300,0|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360,0
SPIM,SEQM,00:21-05:00,14:05-05:00,0,true|203,SPIM,SLLP,00:21-05:00,04:41-04:00,300,0|241,SLLP,SGAS,05:14-04:00,08:08-04:00,360,0|87,SGAS,SEQM,09:35-04:00,14:05-05:00,300,0
SPIM,SEQM,09:22-05:00,19:49-05:00,0,true|205,SPIM,SLLP,09:22-05:00,13:42-04:00,320,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0
SPIM,SEQM,09:22-05:00,03:55-05:00,1,true|205,SPIM,SLLP,09:22-05:00,13:42-04:00,320,0|238,SLLP,SABE,15:32-04:00,20:20-03:00,320,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
SPIM,SEQM,16:09-05:00,12:05-05:00,1,true|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300,0|1855,SLLP,SCEL,23:48-04:00,04:11-03:00,320,1|77,SCEL,SEQM,08:21-03:00,12:05-05:00,360,0
SPIM,SEQM,16:09-05:00,07:57-05:00,1,true|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300,0|1858,SLLP,SGAS,21:31-04:00,00:25-04:00,360,1|85,SGAS,SEQM,02:27-04:00,07:57-05:00,300,0
SPIM,SEQM,16:09-05:00,14:05-05:00,1,true|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300,0|1858,SLLP,SGAS,21:31-04:00,00:25-04:00,360,1|87,SGAS,SEQM,09:35-04:00,14:05-05:00,300,0
SPIM,SEQM,18:05-05:00,12:05-05:00,1,true|209,SPIM,SLLP,18:05-05:00,22:25-04:00,320,0|1855,SLLP,SCEL,23:48-04:00,04:11-03:00,320,1|77,SCEL,SEQM,08:21-03:00,12:05-05:00,360,0
SPIM,SEQM,18:05-05:00,16:35-05:00,1,true|209,SPIM,SLLP,18:05-05:00,22:25-04:00,320,0|1857,SLLP,SABE,23:42-04:00,04:30-03:00,340,1|81,SABE,SEQM,11:10-03:00,16:35-05:00,320,0
SPIM,SEQM,18:05-05:00,17:24-05:00,1,true|209,SPIM,SLLP,18:05-05:00,22:25-04:00,320,0|1857,SLLP,SABE,23:42-04:00,04:30-03:00,340,1|83,SABE,SEQM,12:59-03:00,17:24-05:00,360,0
SPIM,SEQM,03:11-05:00,21:24-05:00,0,true|210,SPIM,SCEL,03:11-05:00,10:15-03:00,340,0|117,SCEL,SVMI,10:21-03:00,17:23-04:00,300,0|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360,0
SPIM,SEQM,03:11-05:00,00:57-05:00,1,true|210,SPIM,SCEL,03:11-05:00,10:15-03:00,340,0|160,SCEL,SBBR,10:28-03:00,15:19-03:00,320,0|1382,SBBR,SEQM,20:11-03:00,00:57-05:00,300,1
SPIM,SEQM,03:11-05:00,19:49-05:00,0,true|210,SPIM,SCEL,03:11-05:00,10:15-03:00,340,0|233,SCEL,SLLP,11:00-03:00,14:23-04:00,300,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0
SPIM,SEQM,08:59-05:00,04:08-05:00,1,true|212,SPIM,SCEL,08:59-05:00,15:03-03:00,340,0|267,SCEL,SUAA,19:05-03:00,22:43-03:00,300,0|1394,SUAA,SEQM,23:35-03:00,04:08-05:00,300,1
SPIM,SEQM,05:20-05:00,21:48-05:00,0,true|214,SPIM,SABE,05:20-05:00,12:14-03:00,300,0|32,SABE,SKBO,12:35-03:00,17:18-05:00,360,0|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340,0
SPIM,SEQM,05:20-05:00,17:24-05:00,0,true|214,SPIM,SABE,05:20-05:00,12:14-03:00,300,0|83,SABE,SEQM,12:59-03:00,17:24-05:00,360,0
SPIM,SEQM,05:20-05:00,04:08-05:00,1,true|214,SPIM,SABE,05:20-05:00,12:14-03:00,300,0|286,SABE,SUAA,17:46-03:00,19:59-03:00,360,0|1394,SUAA,SEQM,23:35-03:00,04:08-05:00,300,1
SPIM,SEQM,05:20-05:00,03:55-05:00,1,true|214,SPIM,SABE,05:20-05:00,12:14-03:00,300,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
SPIM,SEQM,06:35-05:00,04:08-05:00,1,true|216,SPIM,SABE,06:35-05:00,13:29-03:00,360,0|286,SABE,SUAA,17:46-03:00,19:59-03:00,360,0|1394,SUAA,SEQM,23:35-03:00,04:08-05:00,300,1
SPIM,SEQM,06:35-05:00,03:55-05:00,1,true|216,SPIM,SABE,06:35-05:00,13:29-03:00,360,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
SPIM,SEQM,01:32-05:00,21:48-05:00,0,true|220,SPIM,SGAS,01:32-05:00,07:44-04:00,320,0|37,SGAS,SKBO,09:03-04:00,14:43-05:00,320,0|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340,0
SPIM,SEQM,01:32-05:00,14:05-05:00,0,true|220,SPIM,SGAS,01:32-05:00,07:44-04:00,320,0|87,SGAS,SEQM,09:35-04:00,14:05-05:00,300,0
SPIM,SEQM,01:32-05:00,21:24-05:00,0,true|220,SPIM,SGAS,01:32-05:00,07:44-04:00,320,0|123,SGAS,SVMI,08:51-04:00,15:53-04:00,360,0|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360,0
SPIM,SEQM,01:32-05:00,19:49-05:00,0,true|220,SPIM,SGAS,01:32-05:00,07:44-04:00,320,0|244,SGAS,SLLP,07:56-04:00,10:50-04:00,340,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0
SPIM,SEQM,07:09-05:00,03:55-05:00,1,true|222,SPIM,SUAA,07:09-05:00,15:13-03:00,300,0|287,SUAA,SABE,17:12-03:00,19:25-03:00,360,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
