SBBR,SKBO,03:02-03:00,07:37-05:00,0,true|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320
SBBR,SKBO,15:53-03:00,19:28-05:00,0,true|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
SBBR,SKBO,21:57-03:00,01:32-05:00,1,true|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SBBR,SKBO,03:13-03:00,10:52-05:00,0,true|196,SBBR,SEQM,03:13-03:00,07:59-05:00,320|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SBBR,SKBO,03:13-03:00,21:42-05:00,0,true|196,SBBR,SEQM,03:13-03:00,07:59-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SBBR,SKBO,03:05-03:00,16:58-05:00,0,true|372,SBBR,SVMI,03:05-03:00,08:27-04:00,320|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SBBR,SKBO,03:05-03:00,23:15-05:00,0,true|372,SBBR,SVMI,03:05-03:00,08:27-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,03:05-03:00,21:42-05:00,0,true|372,SBBR,SVMI,03:05-03:00,08:27-04:00,320|192,SVMI,SEQM,13:15-04:00,16:25-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SBBR,SKBO,03:05-03:00,22:25-05:00,0,true|372,SBBR,SVMI,03:05-03:00,08:27-04:00,320|379,SVMI,SPIM,10:55-04:00,14:21-05:00,340|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SBBR,SKBO,03:05-03:00,23:04-05:00,0,true|372,SBBR,SVMI,03:05-03:00,08:27-04:00,320|385,SVMI,SLLP,10:42-04:00,15:20-04:00,340|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,03:05-03:00,23:04-05:00,0,true|372,SBBR,SVMI,03:05-03:00,08:27-04:00,320|387,SVMI,SLLP,12:11-04:00,17:49-04:00,340|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,06:06-03:00,16:58-05:00,0,true|374,SBBR,SVMI,06:06-03:00,11:28-04:00,300|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SBBR,SKBO,06:06-03:00,23:15-05:00,0,true|374,SBBR,SVMI,06:06-03:00,11:28-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,06:06-03:00,21:42-05:00,0,true|374,SBBR,SVMI,06:06-03:00,11:28-04:00,300|192,SVMI,SEQM,13:15-04:00,16:25-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SBBR,SKBO,06:06-03:00,23:04-05:00,0,true|374,SBBR,SVMI,06:06-03:00,11:28-04:00,300|387,SVMI,SLLP,12:11-04:00,17:49-04:00,340|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,14:39-03:00,23:15-05:00,0,true|376,SBBR,SVMI,14:39-03:00,19:01-04:00,360|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,14:39-03:00,08:51-05:00,1,true|376,SBBR,SVMI,14:39-03:00,19:01-04:00,360|407,SVMI,SGAS,19:22-04:00,02:24-04:00,320|44,SGAS,SKBO,03:11-04:00,08:51-05:00,320
SBBR,SKBO,14:39-03:00,13:49-05:00,1,true|376,SBBR,SVMI,14:39-03:00,19:01-04:00,360|415,SVMI,SUAA,20:25-04:00,05:42-03:00,340|50,SUAA,SKBO,08:00-03:00,13:49-05:00,340
SBBR,SKBO,19:45-03:00,08:56-05:00,1,true|378,SBBR,SVMI,19:45-03:00,00:07-04:00,320|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
SBBR,SKBO,19:45-03:00,16:58-05:00,1,true|378,SBBR,SVMI,19:45-03:00,00:07-04:00,320|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SBBR,SKBO,07:06-03:00,22:25-05:00,0,true|549,SBBR,SPIM,07:06-03:00,11:11-05:00,340|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SBBR,SKBO,07:06-03:00,06:16-05:00,1,true|549,SBBR,SPIM,07:06-03:00,11:11-05:00,340|210,SPIM,SEQM,21:09-05:00,00:50-05:00,320|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SBBR,SKBO,07:06-03:00,23:15-05:00,0,true|549,SBBR,SPIM,07:06-03:00,11:11-05:00,340|382,SPIM,SVMI,12:15-05:00,18:41-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,13:38-03:00,22:25-05:00,0,true|551,SBBR,SPIM,13:38-03:00,17:43-05:00,320|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SBBR,SKBO,13:38-03:00,06:16-05:00,1,true|551,SBBR,SPIM,13:38-03:00,17:43-05:00,320|210,SPIM,SEQM,21:09-05:00,00:50-05:00,320|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SBBR,SKBO,13:38-03:00,10:52-05:00,1,true|551,SBBR,SPIM,13:38-03:00,17:43-05:00,320|210,SPIM,SEQM,21:09-05:00,00:50-05:00,320|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SBBR,SKBO,13:38-03:00,09:08-05:00,1,true|551,SBBR,SPIM,13:38-03:00,17:43-05:00,320|723,SPIM,SCEL,19:34-05:00,02:38-03:00,300|28,SCEL,SKBO,04:56-03:00,09:08-05:00,300
SBBR,SKBO,13:38-03:00,10:27-05:00,1,true|551,SBBR,SPIM,13:38-03:00,17:43-05:00,320|731,SPIM,SABE,18:02-05:00,01:56-03:00,340|36,SABE,SKBO,05:44-03:00,10:27-05:00,340
SBBR,SKBO,00:10-03:00,23:04-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,00:10-03:00,10:52-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|212,SLLP,SEQM,04:24-04:00,07:01-05:00,360|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SBBR,SKBO,00:10-03:00,21:42-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|212,SLLP,SEQM,04:24-04:00,07:01-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SBBR,SKBO,00:10-03:00,21:42-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|214,SLLP,SEQM,09:04-04:00,12:41-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SBBR,SKBO,00:10-03:00,21:42-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|216,SLLP,SEQM,16:12-04:00,19:49-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SBBR,SKBO,00:10-03:00,16:58-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|384,SLLP,SVMI,04:51-04:00,09:29-04:00,340|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SBBR,SKBO,00:10-03:00,23:15-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|384,SLLP,SVMI,04:51-04:00,09:29-04:00,340|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,00:10-03:00,16:58-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|386,SLLP,SVMI,06:19-04:00,11:57-04:00,300|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SBBR,SKBO,00:10-03:00,23:15-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|386,SLLP,SVMI,06:19-04:00,11:57-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,00:10-03:00,23:15-05:00,0,true|553,SBBR,SLLP,00:10-03:00,03:00-04:00,360|388,SLLP,SVMI,15:04-04:00,20:42-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,06:40-03:00,23:04-05:00,0,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,06:40-03:00,21:42-05:00,0,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|216,SLLP,SEQM,16:12-04:00,19:49-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SBBR,SKBO,06:40-03:00,23:15-05:00,0,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|388,SLLP,SVMI,15:04-04:00,20:42-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,06:40-03:00,22:25-05:00,0,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|714,SLLP,SPIM,11:54-04:00,13:14-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SBBR,SKBO,06:40-03:00,20:53-05:00,0,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|875,SLLP,SCEL,09:52-04:00,14:15-03:00,320|32,SCEL,SKBO,15:41-03:00,20:53-05:00,360
SBBR,SKBO,06:40-03:00,23:42-05:00,0,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|875,SLLP,SCEL,09:52-04:00,14:15-03:00,320|34,SCEL,SKBO,18:30-03:00,23:42-05:00,340
SBBR,SKBO,06:40-03:00,03:33-05:00,1,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|883,SLLP,SABE,15:32-04:00,20:20-03:00,320|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SBBR,SKBO,06:40-03:00,02:28-05:00,1,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|889,SLLP,SGAS,09:46-04:00,12:40-04:00,300|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
SBBR,SKBO,06:40-03:00,02:28-05:00,1,true|555,SBBR,SLLP,06:40-03:00,09:30-04:00,360|891,SLLP,SGAS,17:26-04:00,20:20-04:00,300|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
SBBR,SKBO,14:47-03:00,23:04-05:00,0,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,14:47-03:00,08:56-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|390,SLLP,SVMI,20:54-04:00,01:32-04:00,320|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
SBBR,SKBO,14:47-03:00,08:51-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|718,SLLP,SPIM,23:52-04:00,01:12-05:00,340|20,SPIM,SKBO,04:35-05:00,08:51-05:00,340
SBBR,SKBO,14:47-03:00,12:18-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|718,SLLP,SPIM,23:52-04:00,01:12-05:00,340|22,SPIM,SKBO,08:02-05:00,12:18-05:00,300
SBBR,SKBO,14:47-03:00,09:08-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|28,SCEL,SKBO,04:56-03:00,09:08-05:00,300
SBBR,SKBO,14:47-03:00,13:55-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|30,SCEL,SKBO,08:43-03:00,13:55-05:00,340
SBBR,SKBO,14:47-03:00,10:27-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|885,SLLP,SABE,23:42-04:00,04:30-03:00,340|36,SABE,SKBO,05:44-03:00,10:27-05:00,340
SBBR,SKBO,14:47-03:00,14:40-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|885,SLLP,SABE,23:42-04:00,04:30-03:00,340|38,SABE,SKBO,09:57-03:00,14:40-05:00,340
SBBR,SKBO,14:47-03:00,08:51-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|893,SLLP,SGAS,21:31-04:00,00:25-04:00,360|44,SGAS,SKBO,03:11-04:00,08:51-05:00,320
SBBR,SKBO,14:47-03:00,14:43-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|893,SLLP,SGAS,21:31-04:00,00:25-04:00,360|46,SGAS,SKBO,09:03-04:00,14:43-05:00,320
SBBR,SKBO,14:47-03:00,13:49-05:00,1,true|557,SBBR,SLLP,14:47-03:00,17:37-04:00,340|899,SLLP,SUAA,19:36-04:00,00:32-03:00,300|50,SUAA,SKBO,08:00-03:00,13:49-05:00,340
SBBR,SKBO,18:31-03:00,08:51-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|718,SLLP,SPIM,23:52-04:00,01:12-05:00,340|20,SPIM,SKBO,04:35-05:00,08:51-05:00,340
SBBR,SKBO,18:31-03:00,12:18-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|718,SLLP,SPIM,23:52-04:00,01:12-05:00,340|22,SPIM,SKBO,08:02-05:00,12:18-05:00,300
SBBR,SKBO,18:31-03:00,09:08-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|28,SCEL,SKBO,04:56-03:00,09:08-05:00,300
SBBR,SKBO,18:31-03:00,13:55-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|879,SLLP,SCEL,23:48-04:00,04:11-03:00,320|30,SCEL,SKBO,08:43-03:00,13:55-05:00,340
SBBR,SKBO,18:31-03:00,10:27-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|885,SLLP,SABE,23:42-04:00,04:30-03:00,340|36,SABE,SKBO,05:44-03:00,10:27-05:00,340
SBBR,SKBO,18:31-03:00,14:40-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|885,SLLP,SABE,23:42-04:00,04:30-03:00,340|38,SABE,SKBO,09:57-03:00,14:40-05:00,340
SBBR,SKBO,18:31-03:00,17:18-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|885,SLLP,SABE,23:42-04:00,04:30-03:00,340|40,SABE,SKBO,12:35-03:00,17:18-05:00,360
SBBR,SKBO,18:31-03:00,08:51-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|893,SLLP,SGAS,21:31-04:00,00:25-04:00,360|44,SGAS,SKBO,03:11-04:00,08:51-05:00,320
SBBR,SKBO,18:31-03:00,14:43-05:00,1,true|559,SBBR,SLLP,18:31-03:00,21:21-04:00,320|893,SLLP,SGAS,21:31-04:00,00:25-04:00,360|46,SGAS,SKBO,09:03-04:00,14:43-05:00,320
SBBR,SKBO,00:17-03:00,13:55-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|30,SCEL,SKBO,08:43-03:00,13:55-05:00,340
SBBR,SKBO,00:17-03:00,20:53-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|32,SCEL,SKBO,15:41-03:00,20:53-05:00,360
SBBR,SKBO,00:17-03:00,23:42-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|34,SCEL,SKBO,18:30-03:00,23:42-05:00,340
SBBR,SKBO,00:17-03:00,21:42-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|222,SCEL,SEQM,08:21-03:00,12:05-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SBBR,SKBO,00:17-03:00,16:58-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|392,SCEL,SVMI,05:45-03:00,12:47-04:00,340|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
SBBR,SKBO,00:17-03:00,23:15-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|392,SCEL,SVMI,05:45-03:00,12:47-04:00,340|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,00:17-03:00,23:15-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|394,SCEL,SVMI,10:21-03:00,17:23-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SBBR,SKBO,00:17-03:00,22:25-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|720,SCEL,SPIM,05:58-03:00,08:02-05:00,360|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SBBR,SKBO,00:17-03:00,22:25-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|722,SCEL,SPIM,13:23-03:00,16:27-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SBBR,SKBO,00:17-03:00,23:04-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|874,SCEL,SLLP,05:58-03:00,08:21-04:00,340|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,00:17-03:00,23:04-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|876,SCEL,SLLP,11:00-03:00,14:23-04:00,300|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,00:17-03:00,23:04-05:00,0,true|561,SBBR,SCEL,00:17-03:00,05:08-03:00,340|878,SCEL,SLLP,13:53-03:00,16:16-04:00,360|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,20:02-03:00,09:08-05:00,1,true|563,SBBR,SCEL,20:02-03:00,01:53-03:00,300|28,SCEL,SKBO,04:56-03:00,09:08-05:00,300
SBBR,SKBO,20:02-03:00,13:55-05:00,1,true|563,SBBR,SCEL,20:02-03:00,01:53-03:00,300|30,SCEL,SKBO,08:43-03:00,13:55-05:00,340
SBBR,SKBO,03:01-03:00,14:40-05:00,0,true|565,SBBR,SABE,03:01-03:00,07:00-03:00,360|38,SABE,SKBO,09:57-03:00,14:40-05:00,340
SBBR,SKBO,03:01-03:00,17:18-05:00,0,true|565,SBBR,SABE,03:01-03:00,07:00-03:00,360|40,SABE,SKBO,12:35-03:00,17:18-05:00,360
SBBR,SKBO,09:57-03:00,03:33-05:00,1,true|567,SBBR,SABE,09:57-03:00,13:56-03:00,360|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SBBR,SKBO,09:57-03:00,06:16-05:00,1,true|567,SBBR,SABE,09:57-03:00,13:56-03:00,360|232,SABE,SEQM,22:30-03:00,03:55-05:00,360|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SBBR,SKBO,09:57-03:00,08:56-05:00,1,true|567,SBBR,SABE,09:57-03:00,13:56-03:00,360|400,SABE,SVMI,17:46-03:00,00:00-04:00,300|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
SBBR,SKBO,09:57-03:00,08:51-05:00,1,true|567,SBBR,SABE,09:57-03:00,13:56-03:00,360|732,SABE,SPIM,21:41-03:00,00:35-05:00,300|20,SPIM,SKBO,04:35-05:00,08:51-05:00,340
SBBR,SKBO,09:57-03:00,23:04-05:00,0,true|567,SBBR,SABE,09:57-03:00,13:56-03:00,360|884,SABE,SLLP,15:54-03:00,18:42-04:00,300|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,09:57-03:00,23:42-05:00,0,true|567,SBBR,SABE,09:57-03:00,13:56-03:00,360|1028,SABE,SCEL,14:26-03:00,17:50-03:00,360|34,SCEL,SKBO,18:30-03:00,23:42-05:00,340
SBBR,SKBO,09:57-03:00,02:28-05:00,1,true|567,SBBR,SABE,09:57-03:00,13:56-03:00,360|1169,SABE,SGAS,14:25-03:00,16:40-04:00,300|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
SBBR,SKBO,13:24-03:00,03:33-05:00,1,true|569,SBBR,SABE,13:24-03:00,17:23-03:00,320|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
SBBR,SKBO,13:24-03:00,06:16-05:00,1,true|569,SBBR,SABE,13:24-03:00,17:23-03:00,320|232,SABE,SEQM,22:30-03:00,03:55-05:00,360|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SBBR,SKBO,13:24-03:00,10:52-05:00,1,true|569,SBBR,SABE,13:24-03:00,17:23-03:00,320|232,SABE,SEQM,22:30-03:00,03:55-05:00,360|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SBBR,SKBO,13:24-03:00,08:56-05:00,1,true|569,SBBR,SABE,13:24-03:00,17:23-03:00,320|400,SABE,SVMI,17:46-03:00,00:00-04:00,300|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
SBBR,SKBO,13:24-03:00,08:51-05:00,1,true|569,SBBR,SABE,13:24-03:00,17:23-03:00,320|732,SABE,SPIM,21:41-03:00,00:35-05:00,300|20,SPIM,SKBO,04:35-05:00,08:51-05:00,340
SBBR,SKBO,13:24-03:00,12:18-05:00,1,true|569,SBBR,SABE,13:24-03:00,17:23-03:00,320|732,SABE,SPIM,21:41-03:00,00:35-05:00,300|22,SPIM,SKBO,08:02-05:00,12:18-05:00,300
SBBR,SKBO,22:01-03:00,10:27-05:00,1,true|571,SBBR,SABE,22:01-03:00,02:00-03:00,300|36,SABE,SKBO,05:44-03:00,10:27-05:00,340
SBBR,SKBO,22:01-03:00,14:40-05:00,1,true|571,SBBR,SABE,22:01-03:00,02:00-03:00,300|38,SABE,SKBO,09:57-03:00,14:40-05:00,340
SBBR,SKBO,22:01-03:00,17:18-05:00,1,true|571,SBBR,SABE,22:01-03:00,02:00-03:00,300|40,SABE,SKBO,12:35-03:00,17:18-05:00,360
SBBR,SKBO,02:00-03:00,14:43-05:00,0,true|573,SBBR,SGAS,02:00-03:00,04:55-04:00,320|46,SGAS,SKBO,09:03-04:00,14:43-05:00,320
SBBR,SKBO,11:36-03:00,02:28-05:00,1,true|575,SBBR,SGAS,11:36-03:00,13:31-04:00,300|48,SGAS,SKBO,21:48-04:00,02:28-05:00,340
SBBR,SKBO,11:36-03:00,08:56-05:00,1,true|575,SBBR,SGAS,11:36-03:00,13:31-04:00,300|408,SGAS,SVMI,18:50-04:00,01:52-04:00,300|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
SBBR,SKBO,11:36-03:00,08:51-05:00,1,true|575,SBBR,SGAS,11:36-03:00,13:31-04:00,300|736,SGAS,SPIM,23:01-04:00,03:13-05:00,340|20,SPIM,SKBO,04:35-05:00,08:51-05:00,340
SBBR,SKBO,11:36-03:00,23:04-05:00,0,true|575,SBBR,SGAS,11:36-03:00,13:31-04:00,300|892,SGAS,SLLP,14:23-04:00,17:17-04:00,320|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SBBR,SKBO,11:36-03:00,03:33-05:00,1,true|575,SBBR,SGAS,11:36-03:00,13:31-04:00,300|1170,SGAS,SABE,15:04-04:00,19:19-03:00,320|42,SABE,SKBO,22:50-03:00,03:33-05:00,320
