SUAA,SKBO,12:02-03:00,17:51-05:00,0,true|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340
SUAA,SKBO,04:39-03:00,21:42-05:00,0,true|116,SUAA,SEQM,04:39-03:00,09:12-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SUAA,SKBO,05:54-03:00,21:42-05:00,0,true|576,SUAA,SPIM,05:54-03:00,09:58-05:00,360|86,SPIM,SEQM,12:52-05:00,15:33-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SUAA,SKBO,05:54-03:00,23:15-05:00,0,true|576,SUAA,SPIM,05:54-03:00,09:58-05:00,360|254,SPIM,SVMI,11:06-05:00,17:32-04:00,340|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SUAA,SKBO,05:54-03:00,23:04-05:00,0,true|576,SUAA,SPIM,05:54-03:00,09:58-05:00,360|549,SPIM,SLLP,14:59-05:00,18:19-04:00,360|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SUAA,SKBO,15:25-03:00,06:16-05:00,1,true|578,SUAA,SPIM,15:25-03:00,19:29-05:00,300|88,SPIM,SEQM,22:03-05:00,01:44-05:00,320|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SUAA,SKBO,15:25-03:00,10:52-05:00,1,true|578,SUAA,SPIM,15:25-03:00,19:29-05:00,300|88,SPIM,SEQM,22:03-05:00,01:44-05:00,320|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SUAA,SKBO,15:25-03:00,07:40-05:00,1,true|578,SUAA,SPIM,15:25-03:00,19:29-05:00,300|567,SPIM,SABE,19:41-05:00,02:35-03:00,300|34,SABE,SKBO,02:57-03:00,07:40-05:00,320
SUAA,SKBO,15:25-03:00,14:27-05:00,1,true|578,SUAA,SPIM,15:25-03:00,19:29-05:00,300|567,SPIM,SABE,19:41-05:00,02:35-03:00,300|36,SABE,SKBO,09:44-03:00,14:27-05:00,340
SUAA,SKBO,17:38-03:00,06:16-05:00,1,true|640,SUAA,SLLP,17:38-03:00,20:34-04:00,360|96,SLLP,SEQM,22:12-04:00,01:49-05:00,360|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SUAA,SKBO,17:38-03:00,10:52-05:00,1,true|640,SUAA,SLLP,17:38-03:00,20:34-04:00,360|96,SLLP,SEQM,22:12-04:00,01:49-05:00,360|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SUAA,SKBO,17:38-03:00,10:27-05:00,1,true|640,SUAA,SLLP,17:38-03:00,20:34-04:00,360|637,SLLP,SGAS,23:14-04:00,02:08-04:00,360|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
SUAA,SKBO,17:38-03:00,13:50-05:00,1,true|640,SUAA,SLLP,17:38-03:00,20:34-04:00,360|637,SLLP,SGAS,23:14-04:00,02:08-04:00,360|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
SUAA,SKBO,02:10-03:00,11:08-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|28,SCEL,SKBO,06:56-03:00,11:08-05:00,300
SUAA,SKBO,02:10-03:00,15:55-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|30,SCEL,SKBO,10:43-03:00,15:55-05:00,340
SUAA,SKBO,02:10-03:00,22:53-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
SUAA,SKBO,02:10-03:00,21:42-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|100,SCEL,SEQM,15:19-03:00,19:03-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SUAA,SKBO,02:10-03:00,23:15-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|262,SCEL,SVMI,11:33-03:00,18:35-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SUAA,SKBO,02:10-03:00,23:15-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|264,SCEL,SVMI,14:26-03:00,21:28-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SUAA,SKBO,02:10-03:00,01:32-05:00,1,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|402,SCEL,SBBR,11:08-03:00,16:59-03:00,340|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SUAA,SKBO,02:10-03:00,01:32-05:00,1,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|404,SCEL,SBBR,16:31-03:00,21:22-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SUAA,SKBO,02:10-03:00,22:25-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|556,SCEL,SPIM,07:08-03:00,10:12-05:00,320|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SUAA,SKBO,02:10-03:00,22:25-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|558,SCEL,SPIM,12:17-03:00,15:21-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SUAA,SKBO,02:10-03:00,20:51-05:00,0,true|780,SUAA,SCEL,02:10-03:00,05:48-03:00,360|773,SCEL,SGAS,09:51-03:00,11:47-04:00,340|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
SUAA,SKBO,10:55-03:00,22:53-05:00,0,true|782,SUAA,SCEL,10:55-03:00,13:33-03:00,340|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
SUAA,SKBO,10:55-03:00,21:42-05:00,0,true|782,SUAA,SCEL,10:55-03:00,13:33-03:00,340|100,SCEL,SEQM,15:19-03:00,19:03-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SUAA,SKBO,10:55-03:00,06:16-05:00,1,true|782,SUAA,SCEL,10:55-03:00,13:33-03:00,340|102,SCEL,SEQM,21:06-03:00,01:50-05:00,320|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SUAA,SKBO,10:55-03:00,10:52-05:00,1,true|782,SUAA,SCEL,10:55-03:00,13:33-03:00,340|102,SCEL,SEQM,21:06-03:00,01:50-05:00,320|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SUAA,SKBO,10:55-03:00,23:15-05:00,0,true|782,SUAA,SCEL,10:55-03:00,13:33-03:00,340|264,SCEL,SVMI,14:26-03:00,21:28-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
SUAA,SKBO,10:55-03:00,01:32-05:00,1,true|782,SUAA,SCEL,10:55-03:00,13:33-03:00,340|404,SCEL,SBBR,16:31-03:00,21:22-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SUAA,SKBO,10:55-03:00,07:40-05:00,1,true|782,SUAA,SCEL,10:55-03:00,13:33-03:00,340|769,SCEL,SABE,21:08-03:00,00:32-03:00,320|34,SABE,SKBO,02:57-03:00,07:40-05:00,320
SUAA,SKBO,10:55-03:00,02:43-05:00,1,true|782,SUAA,SCEL,10:55-03:00,13:33-03:00,340|775,SCEL,SGAS,15:16-03:00,17:12-04:00,340|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
SUAA,SKBO,17:09-03:00,06:16-05:00,1,true|784,SUAA,SCEL,17:09-03:00,20:47-03:00,300|102,SCEL,SEQM,21:06-03:00,01:50-05:00,320|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SUAA,SKBO,17:09-03:00,10:52-05:00,1,true|784,SUAA,SCEL,17:09-03:00,20:47-03:00,300|102,SCEL,SEQM,21:06-03:00,01:50-05:00,320|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
SUAA,SKBO,17:09-03:00,07:40-05:00,1,true|784,SUAA,SCEL,17:09-03:00,20:47-03:00,300|769,SCEL,SABE,21:08-03:00,00:32-03:00,320|34,SABE,SKBO,02:57-03:00,07:40-05:00,320
SUAA,SKBO,17:09-03:00,14:27-05:00,1,true|784,SUAA,SCEL,17:09-03:00,20:47-03:00,300|769,SCEL,SABE,21:08-03:00,00:32-03:00,320|36,SABE,SKBO,09:44-03:00,14:27-05:00,340
SUAA,SKBO,23:26-03:00,11:08-05:00,1,true|786,SUAA,SCEL,23:26-03:00,02:04-03:00,360|28,SCEL,SKBO,06:56-03:00,11:08-05:00,300
SUAA,SKBO,23:26-03:00,15:55-05:00,1,true|786,SUAA,SCEL,23:26-03:00,02:04-03:00,360|30,SCEL,SKBO,10:43-03:00,15:55-05:00,340
SUAA,SKBO,23:26-03:00,22:53-05:00,1,true|786,SUAA,SCEL,23:26-03:00,02:04-03:00,360|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
SUAA,SKBO,23:26-03:00,21:42-05:00,1,true|786,SUAA,SCEL,23:26-03:00,02:04-03:00,360|100,SCEL,SEQM,15:19-03:00,19:03-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SUAA,SKBO,01:10-03:00,14:27-05:00,0,true|802,SUAA,SABE,01:10-03:00,03:23-03:00,340|36,SABE,SKBO,09:44-03:00,14:27-05:00,340
SUAA,SKBO,08:15-03:00,02:40-05:00,1,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
SUAA,SKBO,08:15-03:00,06:16-05:00,1,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|110,SABE,SEQM,20:05-03:00,01:30-05:00,300|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
SUAA,SKBO,08:15-03:00,01:32-05:00,1,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|410,SABE,SBBR,17:26-03:00,21:25-03:00,320|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SUAA,SKBO,08:15-03:00,22:25-05:00,0,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|566,SABE,SPIM,13:24-03:00,16:18-05:00,360|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SUAA,SKBO,08:15-03:00,23:04-05:00,0,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|630,SABE,SLLP,15:33-03:00,18:21-04:00,360|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SUAA,SKBO,08:15-03:00,22:53-05:00,0,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|768,SABE,SCEL,14:08-03:00,17:32-03:00,340|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
SUAA,SKBO,08:15-03:00,20:51-05:00,0,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|795,SABE,SGAS,10:46-03:00,12:01-04:00,360|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
SUAA,SKBO,08:15-03:00,02:43-05:00,1,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|795,SABE,SGAS,10:46-03:00,12:01-04:00,360|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
SUAA,SKBO,08:15-03:00,02:43-05:00,1,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|797,SABE,SGAS,13:00-03:00,15:15-04:00,320|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
SUAA,SKBO,08:15-03:00,02:43-05:00,1,true|804,SUAA,SABE,08:15-03:00,10:28-03:00,340|799,SABE,SGAS,18:27-03:00,20:42-04:00,360|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
SUAA,SKBO,02:09-03:00,10:27-05:00,0,true|810,SUAA,SGAS,02:09-03:00,04:24-04:00,340|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
SUAA,SKBO,02:09-03:00,13:50-05:00,0,true|810,SUAA,SGAS,02:09-03:00,04:24-04:00,340|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
SUAA,SKBO,02:09-03:00,20:51-05:00,0,true|810,SUAA,SGAS,02:09-03:00,04:24-04:00,340|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
SUAA,SKBO,08:15-03:00,20:51-05:00,0,true|812,SUAA,SGAS,08:15-03:00,10:30-04:00,300|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
SUAA,SKBO,08:15-03:00,02:43-05:00,1,true|812,SUAA,SGAS,08:15-03:00,10:30-04:00,300|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
SUAA,SKBO,08:15-03:00,21:42-05:00,0,true|812,SUAA,SGAS,08:15-03:00,10:30-04:00,300|114,SGAS,SEQM,13:15-04:00,18:45-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
SUAA,SKBO,08:15-03:00,01:32-05:00,1,true|812,SUAA,SGAS,08:15-03:00,10:30-04:00,300|418,SGAS,SBBR,15:47-04:00,19:42-03:00,320|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
SUAA,SKBO,08:15-03:00,07:37-05:00,1,true|812,SUAA,SGAS,08:15-03:00,10:30-04:00,300|420,SGAS,SBBR,20:30-04:00,00:25-03:00,340|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320
SUAA,SKBO,08:15-03:00,22:25-05:00,0,true|812,SUAA,SGAS,08:15-03:00,10:30-04:00,300|572,SGAS,SPIM,11:36-04:00,15:48-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
SUAA,SKBO,08:15-03:00,23:04-05:00,0,true|812,SUAA,SGAS,08:15-03:00,10:30-04:00,300|636,SGAS,SLLP,16:01-04:00,19:55-04:00,320|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
SUAA,SKBO,08:15-03:00,02:40-05:00,1,true|812,SUAA,SGAS,08:15-03:00,10:30-04:00,300|798,SGAS,SABE,17:18-04:00,21:33-03:00,360|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
SUAA,SKBO,22:17-03:00,10:27-05:00,1,true|814,SUAA,SGAS,22:17-03:00,00:32-04:00,300|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
SUAA,SKBO,22:17-03:00,13:50-05:00,1,true|814,SUAA,SGAS,22:17-03:00,00:32-04:00,300|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
SUAA,SKBO,22:17-03:00,20:51-05:00,1,true|814,SUAA,SGAS,22:17-03:00,00:32-04:00,300|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
SUAA,SEQM,12:02-03:00,21:48-05:00,0,true|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340|5,SKBO,SEQM,19:01-05:00,21:48-05:00,340
SUAA,SEQM,12:02-03:00,11:14-05:00,1,true|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340|17,SKBO,SBBR,20:22-05:00,04:57-03:00,360|78,SBBR,SEQM,07:28-03:00,11:14-05:00,360
SUAA,SEQM,12:02-03:00,12:01-05:00,1,true|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340|17,SKBO,SBBR,20:22-05:00,04:57-03:00,360|80,SBBR,SEQM,08:15-03:00,12:01-05:00,340
SUAA,SEQM,12:02-03:00,09:43-05:00,1,true|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340|23,SKBO,SPIM,22:45-05:00,02:01-05:00,340|84,SPIM,SEQM,06:02-05:00,09:43-05:00,320
SUAA,SEQM,12:02-03:00,06:20-05:00,1,true|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340|25,SKBO,SLLP,21:33-05:00,02:28-04:00,360|90,SLLP,SEQM,03:43-04:00,06:20-05:00,320
SUAA,SEQM,04:39-03:00,09:12-05:00,0,true|116,SUAA,SEQM,04:39-03:00,09:12-05:00,300
SUAA,SEQM,09:09-03:00,14:42-05:00,0,true|118,SUAA,SEQM,09:09-03:00,14:42-05:00,320
SUAA,SEQM,16:38-03:00,21:11-05:00,0,true|120,SUAA,SEQM,16:38-03:00,21:11-05:00,320
SUAA,SEQM,04:33-03:00,21:48-05:00,0,true|274,SUAA,SVMI,04:33-03:00,11:50-04:00,300|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340|5,SKBO,SEQM,19:01-05:00,21:48-05:00,340
SUAA,SEQM,04:33-03:00,17:59-05:00,0,true|274,SUAA,SVMI,04:33-03:00,11:50-04:00,300|74,SVMI,SEQM,14:49-04:00,17:59-05:00,300
SUAA,SEQM,04:33-03:00,23:48-05:00,0,true|274,SUAA,SVMI,04:33-03:00,11:50-04:00,300|76,SVMI,SEQM,20:38-04:00,23:48-05:00,340
SUAA,SEQM,04:33-03:00,01:44-05:00,1,true|274,SUAA,SVMI,04:33-03:00,11:50-04:00,300|255,SVMI,SPIM,13:09-04:00,17:35-05:00,360|88,SPIM,SEQM,22:03-05:00,01:44-05:00,320
SUAA,SEQM,08:33-03:00,23:48-05:00,0,true|276,SUAA,SVMI,08:33-03:00,15:50-04:00,360|76,SVMI,SEQM,20:38-04:00,23:48-05:00,340
SUAA,SEQM,12:28-03:00,23:48-05:00,0,true|278,SUAA,SVMI,12:28-03:00,19:45-04:00,320|76,SVMI,SEQM,20:38-04:00,23:48-05:00,340
SUAA,SEQM,22:40-03:00,16:09-05:00,1,true|280,SUAA,SVMI,22:40-03:00,05:57-04:00,340|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340|3,SKBO,SEQM,14:22-05:00,16:09-05:00,320
SUAA,SEQM,22:40-03:00,21:48-05:00,1,true|280,SUAA,SVMI,22:40-03:00,05:57-04:00,340|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340|5,SKBO,SEQM,19:01-05:00,21:48-05:00,340
SUAA,SEQM,22:40-03:00,21:48-05:00,1,true|280,SUAA,SVMI,22:40-03:00,05:57-04:00,340|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340|5,SKBO,SEQM,19:01-05:00,21:48-05:00,340
SUAA,SEQM,07:19-03:00,05:21-05:00,1,true|424,SUAA,SBBR,07:19-03:00,11:12-03:00,320|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360|1,SKBO,SEQM,03:34-05:00,05:21-05:00,300
SUAA,SEQM,07:19-03:00,23:39-05:00,0,true|424,SUAA,SBBR,07:19-03:00,11:12-03:00,320|82,SBBR,SEQM,19:53-03:00,23:39-05:00,340
SUAA,SEQM,07:19-03:00,01:49-05:00,1,true|424,SUAA,SBBR,07:19-03:00,11:12-03:00,320|397,SBBR,SLLP,14:06-03:00,17:56-04:00,300|96,SLLP,SEQM,22:12-04:00,01:49-05:00,360
SUAA,SEQM,07:19-03:00,22:20-05:00,0,true|424,SUAA,SBBR,07:19-03:00,11:12-03:00,320|409,SBBR,SABE,13:28-03:00,17:27-03:00,360|108,SABE,SEQM,17:55-03:00,22:20-05:00,320
SUAA,SEQM,07:19-03:00,01:30-05:00,1,true|424,SUAA,SBBR,07:19-03:00,11:12-03:00,320|409,SBBR,SABE,13:28-03:00,17:27-03:00,360|110,SABE,SEQM,20:05-03:00,01:30-05:00,300
SUAA,SEQM,14:42-03:00,05:21-05:00,1,true|426,SUAA,SBBR,14:42-03:00,18:35-03:00,340|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360|1,SKBO,SEQM,03:34-05:00,05:21-05:00,300
SUAA,SEQM,14:42-03:00,23:39-05:00,0,true|426,SUAA,SBBR,14:42-03:00,18:35-03:00,340|82,SBBR,SEQM,19:53-03:00,23:39-05:00,340
SUAA,SEQM,20:11-03:00,16:09-05:00,1,true|428,SUAA,SBBR,20:11-03:00,00:04-03:00,320|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320|3,SKBO,SEQM,14:22-05:00,16:09-05:00,320
SUAA,SEQM,05:54-03:00,15:33-05:00,0,true|576,SUAA,SPIM,05:54-03:00,09:58-05:00,360|86,SPIM,SEQM,12:52-05:00,15:33-05:00,360
SUAA,SEQM,05:54-03:00,01:44-05:00,1,true|576,SUAA,SPIM,05:54-03:00,09:58-05:00,360|88,SPIM,SEQM,22:03-05:00,01:44-05:00,320
SUAA,SEQM,05:54-03:00,23:48-05:00,0,true|576,SUAA,SPIM,05:54-03:00,09:58-05:00,360|254,SPIM,SVMI,11:06-05:00,17:32-04:00,340|76,SVMI,SEQM,20:38-04:00,23:48-05:00,340
SUAA,SEQM,05:54-03:00,01:49-05:00,1,true|576,SUAA,SPIM,05:54-03:00,09:58-05:00,360|549,SPIM,SLLP,14:59-05:00,18:19-04:00,360|96,SLLP,SEQM,22:12-04:00,01:49-05:00,360
SUAA,SEQM,05:54-03:00,01:50-05:00,1,true|576,SUAA,SPIM,05:54-03:00,09:58-05:00,360|557,SPIM,SCEL,13:51-05:00,20:55-03:00,340|102,SCEL,SEQM,21:06-03:00,01:50-05:00,320
