SVMI,SKBO,06:33-04:00,08:56-05:00,0,true|9,SVMI,SKBO,06:33-04:00,08:56-05:00,340,0
SVMI,SKBO,14:35-04:00,16:58-05:00,0,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0
SVMI,SKBO,03:38-04:00,10:52-05:00,0,true|51,SVMI,SEQM,03:38-04:00,06:48-05:00,340,0|5,SEQM,SKBO,08:05-05:00,10:52-05:00,320,0
SVMI,SKBO,03:38-04:00,21:42-05:00,0,true|51,SVMI,SEQM,03:38-04:00,06:48-05:00,340,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,10:55-04:00,10:52-05:00,1,true|105,SVMI,SPIM,10:55-04:00,14:21-05:00,340,0|1384,SPIM,SEQM,21:09-05:00,00:50-05:00,320,1|5,SEQM,SKBO,08:05-05:00,10:52-05:00,320,0
SVMI,SKBO,10:55-04:00,07:37-05:00,1,true|105,SVMI,SPIM,10:55-04:00,14:21-05:00,340,0|1624,SPIM,SBBR,18:19-05:00,02:24-03:00,340,1|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320,0
SVMI,SKBO,10:55-04:00,09:08-05:00,1,true|105,SVMI,SPIM,10:55-04:00,14:21-05:00,340,0|1732,SPIM,SCEL,19:34-05:00,02:38-03:00,300,1|23,SCEL,SKBO,04:56-03:00,09:08-05:00,300,0
SVMI,SKBO,02:28-04:00,21:42-05:00,0,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|70,SLLP,SEQM,09:04-04:00,12:41-05:00,360,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,02:28-04:00,21:42-05:00,0,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,02:28-04:00,01:32-05:00,1,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|155,SLLP,SBBR,11:07-04:00,16:57-03:00,300,0|1254,SBBR,SKBO,21:57-03:00,01:32-05:00,360,1
SVMI,SKBO,02:28-04:00,22:25-05:00,0,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|206,SLLP,SPIM,11:54-04:00,13:14-05:00,300,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,02:28-04:00,02:28-05:00,1,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|243,SLLP,SGAS,09:46-04:00,12:40-04:00,300,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,02:28-04:00,02:28-05:00,1,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|245,SLLP,SGAS,17:26-04:00,20:20-04:00,300,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,10:42-04:00,21:42-05:00,0,true|110,SVMI,SLLP,10:42-04:00,15:20-04:00,340,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,10:42-04:00,03:33-05:00,1,true|110,SVMI,SLLP,10:42-04:00,15:20-04:00,340,0|238,SLLP,SABE,15:32-04:00,20:20-03:00,320,0|1251,SABE,SKBO,22:50-03:00,03:33-05:00,320,1
SVMI,SKBO,10:42-04:00,02:28-05:00,1,true|110,SVMI,SLLP,10:42-04:00,15:20-04:00,340,0|245,SLLP,SGAS,17:26-04:00,20:20-04:00,300,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,03:37-04:00,22:25-05:00,0,true|114,SVMI,SCEL,03:37-04:00,12:39-03:00,360,0|213,SCEL,SPIM,13:23-03:00,16:27-05:00,300,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,03:37-04:00,03:33-05:00,1,true|114,SVMI,SCEL,03:37-04:00,12:39-03:00,360,0|259,SCEL,SABE,14:58-03:00,17:22-03:00,360,0|1251,SABE,SKBO,22:50-03:00,03:33-05:00,320,1
SVMI,SKBO,03:37-04:00,02:28-05:00,1,true|114,SVMI,SCEL,03:37-04:00,12:39-03:00,360,0|264,SCEL,SGAS,16:46-03:00,18:42-04:00,320,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,00:03-04:00,14:40-05:00,0,true|118,SVMI,SABE,00:03-04:00,09:17-03:00,300,0|30,SABE,SKBO,09:57-03:00,14:40-05:00,340,0
SVMI,SKBO,00:03-04:00,17:18-05:00,0,true|118,SVMI,SABE,00:03-04:00,09:17-03:00,300,0|32,SABE,SKBO,12:35-03:00,17:18-05:00,360,0
SVMI,SKBO,00:03-04:00,21:42-05:00,0,true|118,SVMI,SABE,00:03-04:00,09:17-03:00,300,0|81,SABE,SEQM,11:10-03:00,16:35-05:00,320,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,00:03-04:00,21:42-05:00,0,true|118,SVMI,SABE,00:03-04:00,09:17-03:00,300,0|83,SABE,SEQM,12:59-03:00,17:24-05:00,360,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,00:03-04:00,22:25-05:00,0,true|118,SVMI,SABE,00:03-04:00,09:17-03:00,300,0|217,SABE,SPIM,10:38-03:00,13:32-05:00,360,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,00:03-04:00,22:25-05:00,0,true|118,SVMI,SABE,00:03-04:00,09:17-03:00,300,0|219,SABE,SPIM,12:02-03:00,15:56-05:00,300,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,04:07-04:00,01:32-05:00,1,true|120,SVMI,SGAS,04:07-04:00,11:09-04:00,340,0|174,SGAS,SBBR,17:19-04:00,21:14-03:00,300,0|1254,SBBR,SKBO,21:57-03:00,01:32-05:00,360,1
SVMI,SKBO,04:07-04:00,03:33-05:00,1,true|120,SVMI,SGAS,04:07-04:00,11:09-04:00,340,0|280,SGAS,SABE,15:04-04:00,19:19-03:00,320,0|1251,SABE,SKBO,22:50-03:00,03:33-05:00,320,1
SVMI,SKBO,04:07-04:00,02:28-05:00,1,true|120,SVMI,SGAS,04:07-04:00,11:09-04:00,340,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,11:43-04:00,02:28-05:00,1,true|122,SVMI,SGAS,11:43-04:00,18:45-04:00,300,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,11:43-04:00,08:51-05:00,1,true|122,SVMI,SGAS,11:43-04:00,18:45-04:00,300,0|1737,SGAS,SPIM,23:01-04:00,03:13-05:00,340,1|18,SPIM,SKBO,04:35-05:00,08:51-05:00,340,0
SVMI,SKBO,14:03-04:00,02:28-05:00,1,true|124,SVMI,SGAS,14:03-04:00,21:05-04:00,300,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,14:03-04:00,08:51-05:00,1,true|124,SVMI,SGAS,14:03-04:00,21:05-04:00,300,0|1737,SGAS,SPIM,23:01-04:00,03:13-05:00,340,1|18,SPIM,SKBO,04:35-05:00,08:51-05:00,340,0
SVMI,SKBO,14:03-04:00,12:18-05:00,1,true|124,SVMI,SGAS,14:03-04:00,21:05-04:00,300,0|1737,SGAS,SPIM,23:01-04:00,03:13-05:00,340,1|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0
SVMI,SKBO,03:09-04:00,01:32-05:00,1,true|126,SVMI,SUAA,03:09-04:00,12:26-03:00,320,0|182,SUAA,SBBR,14:36-03:00,18:29-03:00,340,0|1254,SBBR,SKBO,21:57-03:00,01:32-05:00,360,1
SVMI,SKBO,03:09-04:00,22:25-05:00,0,true|126,SVMI,SUAA,03:09-04:00,12:26-03:00,320,0|225,SUAA,SPIM,12:41-03:00,16:45-05:00,340,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,03:09-04:00,02:28-05:00,1,true|126,SVMI,SUAA,03:09-04:00,12:26-03:00,320,0|302,SUAA,SGAS,16:01-03:00,18:16-04:00,340,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,06:31-04:00,03:33-05:00,1,true|128,SVMI,SUAA,06:31-04:00,15:48-03:00,300,0|287,SUAA,SABE,17:12-03:00,19:25-03:00,360,0|1251,SABE,SKBO,22:50-03:00,03:33-05:00,320,1
SVMI,SKBO,06:31-04:00,02:28-05:00,1,true|128,SVMI,SUAA,06:31-04:00,15:48-03:00,300,0|302,SUAA,SGAS,16:01-03:00,18:16-04:00,340,0|1263,SGAS,SKBO,21:48-04:00,02:28-05:00,340,1
SVMI,SKBO,06:31-04:00,06:16-05:00,1,true|128,SVMI,SUAA,06:31-04:00,15:48-03:00,300,0|1394,SUAA,SEQM,23:35-03:00,04:08-05:00,300,1|3,SEQM,SKBO,04:29-05:00,06:16-05:00,340,0
SVMI,SKBO,14:31-04:00,09:08-05:00,1,true|130,SVMI,SUAA,14:31-04:00,23:48-03:00,360,0|1971,SUAA,SCEL,23:55-03:00,02:33-03:00,360,1|23,SCEL,SKBO,04:56-03:00,09:08-05:00,300,0
SVMI,SKBO,14:31-04:00,13:55-05:00,1,true|130,SVMI,SUAA,14:31-04:00,23:48-03:00,360,0|1971,SUAA,SCEL,23:55-03:00,02:33-03:00,360,1|25,SCEL,SKBO,08:43-03:00,13:55-05:00,340,0
SVMI,SKBO,21:52-04:00,23:15-05:00,1,true|1252,SVMI,SKBO,21:52-04:00,23:15-05:00,360,1
SVMI,SKBO,21:09-04:00,19:28-05:00,1,true|1502,SVMI,SBBR,21:09-04:00,04:31-03:00,320,1|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360,0
SVMI,SKBO,22:55-04:00,10:52-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|68,SLLP,SEQM,04:24-04:00,07:01-05:00,360,0|5,SEQM,SKBO,08:05-05:00,10:52-05:00,320,0
SVMI,SKBO,22:55-04:00,21:42-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|68,SLLP,SEQM,04:24-04:00,07:01-05:00,360,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,22:55-04:00,21:42-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|70,SLLP,SEQM,09:04-04:00,12:41-05:00,360,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,22:55-04:00,21:42-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,22:55-04:00,12:18-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|204,SLLP,SPIM,05:33-04:00,07:53-05:00,340,0|20,SPIM,SKBO,08:02-05:00,12:18-05:00,300,0
SVMI,SKBO,22:55-04:00,22:25-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|204,SLLP,SPIM,05:33-04:00,07:53-05:00,340,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,22:55-04:00,22:25-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|206,SLLP,SPIM,11:54-04:00,13:14-05:00,300,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,22:55-04:00,14:40-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|236,SLLP,SABE,03:52-04:00,08:40-03:00,300,0|30,SABE,SKBO,09:57-03:00,14:40-05:00,340,0
SVMI,SKBO,22:55-04:00,17:18-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|236,SLLP,SABE,03:52-04:00,08:40-03:00,300,0|32,SABE,SKBO,12:35-03:00,17:18-05:00,360,0
SVMI,SKBO,22:55-04:00,14:43-05:00,1,true|1505,SVMI,SLLP,22:55-04:00,03:33-04:00,300,1|241,SLLP,SGAS,05:14-04:00,08:08-04:00,360,0|37,SGAS,SKBO,09:03-04:00,14:43-05:00,320,0
SVMI,SKBO,23:48-04:00,19:28-05:00,1,true|1507,SVMI,SCEL,23:48-04:00,08:50-03:00,360,1|160,SCEL,SBBR,10:28-03:00,15:19-03:00,320,0|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360,0
SVMI,SKBO,23:48-04:00,22:25-05:00,1,true|1507,SVMI,SCEL,23:48-04:00,08:50-03:00,360,1|213,SCEL,SPIM,13:23-03:00,16:27-05:00,300,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,23:58-04:00,14:40-05:00,1,true|1509,SVMI,SABE,23:58-04:00,08:12-03:00,340,1|30,SABE,SKBO,09:57-03:00,14:40-05:00,340,0
SVMI,SKBO,23:58-04:00,17:18-05:00,1,true|1509,SVMI,SABE,23:58-04:00,08:12-03:00,340,1|32,SABE,SKBO,12:35-03:00,17:18-05:00,360,0
SVMI,SKBO,23:58-04:00,21:42-05:00,1,true|1509,SVMI,SABE,23:58-04:00,08:12-03:00,340,1|81,SABE,SEQM,11:10-03:00,16:35-05:00,320,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,23:58-04:00,21:42-05:00,1,true|1509,SVMI,SABE,23:58-04:00,08:12-03:00,340,1|83,SABE,SEQM,12:59-03:00,17:24-05:00,360,0|7,SEQM,SKBO,19:55-05:00,21:42-05:00,360,0
SVMI,SKBO,23:58-04:00,19:28-05:00,1,true|1509,SVMI,SABE,23:58-04:00,08:12-03:00,340,1|165,SABE,SBBR,09:22-03:00,13:21-03:00,320,0|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360,0
SVMI,SKBO,23:58-04:00,22:25-05:00,1,true|1509,SVMI,SABE,23:58-04:00,08:12-03:00,340,1|217,SABE,SPIM,10:38-03:00,13:32-05:00,360,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,23:58-04:00,22:25-05:00,1,true|1509,SVMI,SABE,23:58-04:00,08:12-03:00,340,1|219,SABE,SPIM,12:02-03:00,15:56-05:00,300,0|21,SPIM,SKBO,18:09-05:00,22:25-05:00,340,0
SVMI,SKBO,19:22-04:00,08:51-05:00,1,true|1511,SVMI,SGAS,19:22-04:00,02:24-04:00,320,1|35,SGAS,SKBO,03:11-04:00,08:51-05:00,320,0
SVMI,SKBO,19:22-04:00,14:43-05:00,1,true|1511,SVMI,SGAS,19:22-04:00,02:24-04:00,320,1|37,SGAS,SKBO,09:03-04:00,14:43-05:00,320,0
SVMI,SKBO,20:25-04:00,13:49-05:00,1,true|1514,SVMI,SUAA,20:25-04:00,05:42-03:00,340,1|38,SUAA,SKBO,08:00-03:00,13:49-05:00,340,0
SVMI,SKBO,20:25-04:00,19:28-05:00,1,true|1514,SVMI,SUAA,20:25-04:00,05:42-03:00,340,1|180,SUAA,SBBR,09:00-03:00,13:53-03:00,340,0|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360,0
SVMI,SEQM,06:33-04:00,16:09-05:00,0,true|9,SVMI,SKBO,06:33-04:00,08:56-05:00,340,0|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320,0
SVMI,SEQM,06:33-04:00,21:48-05:00,0,true|9,SVMI,SKBO,06:33-04:00,08:56-05:00,340,0|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340,0
SVMI,SEQM,06:33-04:00,03:55-05:00,1,true|9,SVMI,SKBO,06:33-04:00,08:56-05:00,340,0|29,SKBO,SABE,09:17-05:00,18:00-03:00,300,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
SVMI,SEQM,06:33-04:00,03:55-05:00,1,true|9,SVMI,SKBO,06:33-04:00,08:56-05:00,340,0|31,SKBO,SABE,12:41-05:00,21:24-03:00,360,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
SVMI,SEQM,14:35-04:00,21:48-05:00,0,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340,0
SVMI,SEQM,14:35-04:00,11:22-05:00,1,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|1253,SKBO,SBBR,20:22-05:00,04:57-03:00,360,1|58,SBBR,SEQM,07:36-03:00,11:22-05:00,340,0
SVMI,SEQM,14:35-04:00,11:51-05:00,1,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|1255,SKBO,SPIM,22:45-05:00,02:01-05:00,340,1|64,SPIM,SEQM,08:10-05:00,11:51-05:00,300,0
SVMI,SEQM,14:35-04:00,07:01-05:00,1,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|1256,SKBO,SLLP,21:33-05:00,02:28-04:00,360,1|68,SLLP,SEQM,04:24-04:00,07:01-05:00,360,0
SVMI,SEQM,14:35-04:00,12:41-05:00,1,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|1256,SKBO,SLLP,21:33-05:00,02:28-04:00,360,1|70,SLLP,SEQM,09:04-04:00,12:41-05:00,360,0
SVMI,SEQM,14:35-04:00,12:05-05:00,1,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|1259,SKBO,SCEL,19:18-05:00,04:30-03:00,320,1|77,SCEL,SEQM,08:21-03:00,12:05-05:00,360,0
SVMI,SEQM,14:35-04:00,07:57-05:00,1,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|1262,SKBO,SGAS,17:38-05:00,00:18-04:00,340,1|85,SGAS,SEQM,02:27-04:00,07:57-05:00,300,0
SVMI,SEQM,14:35-04:00,14:05-05:00,1,true|11,SVMI,SKBO,14:35-04:00,16:58-05:00,340,0|1262,SKBO,SGAS,17:38-05:00,00:18-04:00,340,1|87,SGAS,SEQM,09:35-04:00,14:05-05:00,300,0
SVMI,SEQM,03:38-04:00,06:48-05:00,0,true|51,SVMI,SEQM,03:38-04:00,06:48-05:00,340,0
SVMI,SEQM,13:15-04:00,16:25-05:00,0,true|53,SVMI,SEQM,13:15-04:00,16:25-05:00,320,0
SVMI,SEQM,18:14-04:00,21:24-05:00,0,true|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360,0
SVMI,SEQM,00:28-04:00,16:59-05:00,0,true|99,SVMI,SBBR,00:28-04:00,07:50-03:00,300,0|60,SBBR,SEQM,12:13-03:00,16:59-05:00,360,0
SVMI,SEQM,08:34-04:00,05:21-05:00,1,true|101,SVMI,SBBR,08:34-04:00,15:56-03:00,300,0|1254,SBBR,SKBO,21:57-03:00,01:32-05:00,360,1|2,SKBO,SEQM,03:34-05:00,05:21-05:00,300,0
SVMI,SEQM,08:34-04:00,00:57-05:00,1,true|101,SVMI,SBBR,08:34-04:00,15:56-03:00,300,0|1382,SBBR,SEQM,20:11-03:00,00:57-05:00,300,1
SVMI,SEQM,10:55-04:00,20:52-05:00,0,true|105,SVMI,SPIM,10:55-04:00,14:21-05:00,340,0|66,SPIM,SEQM,17:11-05:00,20:52-05:00,300,0
SVMI,SEQM,10:55-04:00,00:50-05:00,1,true|105,SVMI,SPIM,10:55-04:00,14:21-05:00,340,0|1384,SPIM,SEQM,21:09-05:00,00:50-05:00,320,1
SVMI,SEQM,02:28-04:00,12:41-05:00,0,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|70,SLLP,SEQM,09:04-04:00,12:41-05:00,360,0
SVMI,SEQM,02:28-04:00,19:49-05:00,0,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0
SVMI,SEQM,02:28-04:00,00:57-05:00,1,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|155,SLLP,SBBR,11:07-04:00,16:57-03:00,300,0|1382,SBBR,SEQM,20:11-03:00,00:57-05:00,300,1
SVMI,SEQM,02:28-04:00,20:52-05:00,0,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|206,SLLP,SPIM,11:54-04:00,13:14-05:00,300,0|66,SPIM,SEQM,17:11-05:00,20:52-05:00,300,0
SVMI,SEQM,02:28-04:00,00:50-05:00,1,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|206,SLLP,SPIM,11:54-04:00,13:14-05:00,300,0|1384,SPIM,SEQM,21:09-05:00,00:50-05:00,320,1
SVMI,SEQM,02:28-04:00,00:50-05:00,1,true|108,SVMI,SLLP,02:28-04:00,07:06-04:00,300,0|208,SLLP,SPIM,16:24-04:00,18:44-05:00,320,0|1384,SPIM,SEQM,21:09-05:00,00:50-05:00,320,1
SVMI,SEQM,10:42-04:00,19:49-05:00,0,true|110,SVMI,SLLP,10:42-04:00,15:20-04:00,340,0|72,SLLP,SEQM,16:12-04:00,19:49-05:00,320,0
SVMI,SEQM,10:42-04:00,00:50-05:00,1,true|110,SVMI,SLLP,10:42-04:00,15:20-04:00,340,0|208,SLLP,SPIM,16:24-04:00,18:44-05:00,320,0|1384,SPIM,SEQM,21:09-05:00,00:50-05:00,320,1
SVMI,SEQM,10:42-04:00,03:55-05:00,1,true|110,SVMI,SLLP,10:42-04:00,15:20-04:00,340,0|238,SLLP,SABE,15:32-04:00,20:20-03:00,320,0|1389,SABE,SEQM,22:30-03:00,03:55-05:00,360,1
