LATI,SKBO,04:11+02:00,11:43-05:00,0,false|50,LATI,SKBO,04:11+02:00,11:43-05:00,360
LATI,SKBO,08:17+02:00,15:49-05:00,0,false|52,LATI,SKBO,08:17+02:00,15:49-05:00,360
LATI,SKBO,18:50+02:00,01:22-05:00,1,false|54,LATI,SKBO,18:50+02:00,01:22-05:00,300
LATI,SKBO,01:17+02:00,21:42-05:00,0,false|122,LATI,SEQM,01:17+02:00,09:36-05:00,340|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
LATI,SKBO,01:17+02:00,20:00-05:00,1,false|122,LATI,SEQM,01:17+02:00,09:36-05:00,340|129,SEQM,EDDI,11:07-05:00,08:47+02:00,360|60,EDDI,SKBO,14:07+02:00,20:00-05:00,300
LATI,SKBO,01:17+02:00,20:00-05:00,1,false|122,LATI,SEQM,01:17+02:00,09:36-05:00,340|131,SEQM,EDDI,13:04-05:00,10:44+02:00,320|60,EDDI,SKBO,14:07+02:00,20:00-05:00,300
LATI,SKBO,10:12+02:00,21:42-05:00,0,false|124,LATI,SEQM,10:12+02:00,18:31-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
LATI,SKBO,10:12+02:00,08:56-05:00,1,false|124,LATI,SEQM,10:12+02:00,18:31-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
LATI,SKBO,10:12+02:00,16:58-05:00,1,false|124,LATI,SEQM,10:12+02:00,18:31-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
LATI,SKBO,10:12+02:00,23:15-05:00,1,false|124,LATI,SEQM,10:12+02:00,18:31-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
LATI,SKBO,10:12+02:00,23:04-05:00,1,false|124,LATI,SEQM,10:12+02:00,18:31-05:00,320|95,SEQM,SLLP,20:09-05:00,01:46-04:00,320|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
LATI,SKBO,10:12+02:00,01:40-05:00,2,false|124,LATI,SEQM,10:12+02:00,18:31-05:00,320|133,SEQM,EDDI,19:12-05:00,16:52+02:00,320|62,EDDI,SKBO,19:47+02:00,01:40-05:00,340
LATI,SKBO,10:12+02:00,02:06-05:00,2,false|124,LATI,SEQM,10:12+02:00,18:31-05:00,320|141,SEQM,LOWW,22:20-05:00,19:17+02:00,300|66,LOWW,SKBO,19:56+02:00,02:06-05:00,360
LATI,SKBO,17:18+02:00,06:16-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|2,SEQM,SKBO,04:29-05:00,06:16-05:00,340
LATI,SKBO,17:18+02:00,10:52-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
LATI,SKBO,17:18+02:00,21:42-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
LATI,SKBO,17:18+02:00,23:15-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|73,SEQM,SVMI,09:29-05:00,14:39-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
LATI,SKBO,17:18+02:00,08:56-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
LATI,SKBO,17:18+02:00,16:58-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
LATI,SKBO,17:18+02:00,19:28-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|77,SEQM,SBBR,06:11-05:00,14:57-03:00,300|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
LATI,SKBO,17:18+02:00,01:32-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|77,SEQM,SBBR,06:11-05:00,14:57-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
LATI,SKBO,17:18+02:00,01:32-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|79,SEQM,SBBR,10:54-05:00,18:40-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
LATI,SKBO,17:18+02:00,07:37-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|81,SEQM,SBBR,18:26-05:00,02:12-03:00,320|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320
LATI,SKBO,17:18+02:00,22:25-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|85,SEQM,SPIM,11:17-05:00,14:58-05:00,320|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
LATI,SKBO,17:18+02:00,23:04-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|89,SEQM,SLLP,03:09-05:00,08:46-04:00,340|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
LATI,SKBO,17:18+02:00,23:04-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|91,SEQM,SLLP,08:25-05:00,13:02-04:00,320|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
LATI,SKBO,17:18+02:00,22:53-05:00,1,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|97,SEQM,SCEL,05:01-05:00,13:45-03:00,300|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
LATI,SKBO,17:18+02:00,11:08-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|101,SEQM,SCEL,17:49-05:00,01:33-03:00,320|28,SCEL,SKBO,06:56-03:00,11:08-05:00,300
LATI,SKBO,17:18+02:00,15:55-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|101,SEQM,SCEL,17:49-05:00,01:33-03:00,320|30,SCEL,SKBO,10:43-03:00,15:55-05:00,340
LATI,SKBO,17:18+02:00,02:40-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|103,SEQM,SABE,03:16-05:00,12:41-03:00,300|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
LATI,SKBO,17:18+02:00,02:40-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|105,SEQM,SABE,11:54-05:00,20:19-03:00,300|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
LATI,SKBO,17:18+02:00,14:27-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|109,SEQM,SABE,18:08-05:00,03:33-03:00,320|36,SABE,SKBO,09:44-03:00,14:27-05:00,340
LATI,SKBO,17:18+02:00,02:43-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|111,SEQM,SGAS,10:06-05:00,17:36-04:00,300|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
LATI,SKBO,17:18+02:00,09:41-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|127,SEQM,EDDI,05:28-05:00,02:08+02:00,340|56,EDDI,SKBO,03:48+02:00,09:41-05:00,300
LATI,SKBO,17:18+02:00,12:46-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|127,SEQM,EDDI,05:28-05:00,02:08+02:00,340|58,EDDI,SKBO,06:53+02:00,12:46-05:00,340
LATI,SKBO,17:18+02:00,12:06-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|135,SEQM,LOWW,04:02-05:00,01:59+02:00,300|64,LOWW,SKBO,05:56+02:00,12:06-05:00,360
LATI,SKBO,17:18+02:00,12:06-05:00,2,false|126,LATI,SEQM,17:18+02:00,01:37-05:00,320|137,SEQM,LOWW,08:33-05:00,05:30+02:00,340|64,LOWW,SKBO,05:56+02:00,12:06-05:00,360
LATI,SKBO,01:24+02:00,16:58-05:00,0,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
LATI,SKBO,01:24+02:00,23:15-05:00,0,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
LATI,SKBO,01:24+02:00,21:42-05:00,0,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|74,SVMI,SEQM,14:49-04:00,17:59-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
LATI,SKBO,01:24+02:00,19:28-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|249,SVMI,SBBR,20:41-04:00,03:03-03:00,300|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
LATI,SKBO,01:24+02:00,22:25-05:00,0,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|255,SVMI,SPIM,13:09-04:00,17:35-05:00,360|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
LATI,SKBO,01:24+02:00,02:40-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|265,SVMI,SABE,09:46-04:00,18:00-03:00,320|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
LATI,SKBO,01:24+02:00,20:51-05:00,0,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|269,SVMI,SGAS,08:58-04:00,15:00-04:00,360|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
LATI,SKBO,01:24+02:00,02:43-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|269,SVMI,SGAS,08:58-04:00,15:00-04:00,360|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
LATI,SKBO,01:24+02:00,10:27-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
LATI,SKBO,01:24+02:00,13:50-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
LATI,SKBO,01:24+02:00,20:51-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
LATI,SKBO,01:24+02:00,17:51-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|279,SVMI,SUAA,19:49-04:00,04:06-03:00,300|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340
LATI,SKBO,01:24+02:00,12:46-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|289,SVMI,EDDI,11:45-04:00,05:17+02:00,300|58,EDDI,SKBO,06:53+02:00,12:46-05:00,340
LATI,SKBO,01:24+02:00,20:00-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|289,SVMI,EDDI,11:45-04:00,05:17+02:00,300|60,EDDI,SKBO,14:07+02:00,20:00-05:00,300
LATI,SKBO,01:24+02:00,20:00-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|291,SVMI,EDDI,17:38-04:00,11:10+02:00,340|60,EDDI,SKBO,14:07+02:00,20:00-05:00,300
LATI,SKBO,01:24+02:00,11:54-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|295,SVMI,EBCI,09:37-04:00,02:20+02:00,300|68,EBCI,SKBO,05:49+02:00,11:54-05:00,360
LATI,SKBO,01:24+02:00,21:48-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|295,SVMI,EBCI,09:37-04:00,02:20+02:00,300|70,EBCI,SKBO,15:43+02:00,21:48-05:00,340
LATI,SKBO,01:24+02:00,21:48-05:00,1,false|282,LATI,SVMI,01:24+02:00,08:33-04:00,300|297,SVMI,EBCI,20:57-04:00,13:40+02:00,360|70,EBCI,SKBO,15:43+02:00,21:48-05:00,340
LATI,SKBO,14:21+02:00,23:15-05:00,0,false|284,LATI,SVMI,14:21+02:00,21:30-04:00,300|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
LATI,SKBO,14:21+02:00,10:27-05:00,1,false|284,LATI,SVMI,14:21+02:00,21:30-04:00,300|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
LATI,SKBO,14:21+02:00,13:50-05:00,1,false|284,LATI,SVMI,14:21+02:00,21:30-04:00,300|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
LATI,SKBO,14:21+02:00,20:51-05:00,1,false|284,LATI,SVMI,14:21+02:00,21:30-04:00,300|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
LATI,SKBO,14:21+02:00,02:43-05:00,2,false|284,LATI,SVMI,14:21+02:00,21:30-04:00,300|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
LATI,SKBO,14:21+02:00,02:06-05:00,2,false|284,LATI,SVMI,14:21+02:00,21:30-04:00,300|293,SVMI,LOWW,21:54-04:00,15:42+02:00,360|66,LOWW,SKBO,19:56+02:00,02:06-05:00,360
LATI,SKBO,18:00+02:00,08:56-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
LATI,SKBO,18:00+02:00,16:58-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
LATI,SKBO,18:00+02:00,23:15-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
LATI,SKBO,18:00+02:00,10:52-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|72,SVMI,SEQM,02:00-04:00,05:10-05:00,340|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
LATI,SKBO,18:00+02:00,21:42-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|72,SVMI,SEQM,02:00-04:00,05:10-05:00,340|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
LATI,SKBO,18:00+02:00,21:42-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|74,SVMI,SEQM,14:49-04:00,17:59-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
LATI,SKBO,18:00+02:00,22:25-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|251,SVMI,SPIM,05:03-04:00,09:29-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
LATI,SKBO,18:00+02:00,22:25-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|253,SVMI,SPIM,06:23-04:00,10:49-05:00,320|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
LATI,SKBO,18:00+02:00,22:25-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|255,SVMI,SPIM,13:09-04:00,17:35-05:00,360|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
LATI,SKBO,18:00+02:00,23:04-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|259,SVMI,SLLP,01:15-04:00,06:53-04:00,300|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
LATI,SKBO,18:00+02:00,02:40-05:00,2,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|265,SVMI,SABE,09:46-04:00,18:00-03:00,320|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
LATI,SKBO,18:00+02:00,20:51-05:00,1,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|269,SVMI,SGAS,08:58-04:00,15:00-04:00,360|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
LATI,SKBO,18:00+02:00,02:43-05:00,2,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|269,SVMI,SGAS,08:58-04:00,15:00-04:00,360|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
LATI,SKBO,18:00+02:00,10:27-05:00,2,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
LATI,SKBO,18:00+02:00,13:50-05:00,2,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
LATI,SKBO,18:00+02:00,17:51-05:00,2,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|279,SVMI,SUAA,19:49-04:00,04:06-03:00,300|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340
LATI,SKBO,18:00+02:00,01:40-05:00,2,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|287,SVMI,EDDI,01:38-04:00,19:10+02:00,360|62,EDDI,SKBO,19:47+02:00,01:40-05:00,340
LATI,SKBO,18:00+02:00,12:46-05:00,2,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|289,SVMI,EDDI,11:45-04:00,05:17+02:00,300|58,EDDI,SKBO,06:53+02:00,12:46-05:00,340
LATI,SKBO,18:00+02:00,11:54-05:00,2,false|286,LATI,SVMI,18:00+02:00,01:09-04:00,360|295,SVMI,EBCI,09:37-04:00,02:20+02:00,300|68,EBCI,SKBO,05:49+02:00,11:54-05:00,360
LATI,SKBO,06:30+02:00,19:28-05:00,0,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
LATI,SKBO,06:30+02:00,01:32-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
LATI,SKBO,06:30+02:00,11:08-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|403,SBBR,SCEL,22:16-03:00,03:07-03:00,340|28,SCEL,SKBO,06:56-03:00,11:08-05:00,300
LATI,SKBO,06:30+02:00,15:55-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|403,SBBR,SCEL,22:16-03:00,03:07-03:00,340|30,SCEL,SKBO,10:43-03:00,15:55-05:00,340
LATI,SKBO,06:30+02:00,22:53-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|403,SBBR,SCEL,22:16-03:00,03:07-03:00,340|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
LATI,SKBO,06:30+02:00,07:40-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|411,SBBR,SABE,20:43-03:00,00:42-03:00,320|34,SABE,SKBO,02:57-03:00,07:40-05:00,320
LATI,SKBO,06:30+02:00,14:27-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|411,SBBR,SABE,20:43-03:00,00:42-03:00,320|36,SABE,SKBO,09:44-03:00,14:27-05:00,340
LATI,SKBO,06:30+02:00,02:40-05:00,2,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|411,SBBR,SABE,20:43-03:00,00:42-03:00,320|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
LATI,SKBO,06:30+02:00,02:43-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|417,SBBR,SGAS,17:21-03:00,19:16-04:00,320|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
LATI,SKBO,06:30+02:00,10:27-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|419,SBBR,SGAS,22:32-03:00,00:27-04:00,320|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
LATI,SKBO,06:30+02:00,13:50-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|419,SBBR,SGAS,22:32-03:00,00:27-04:00,320|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
LATI,SKBO,06:30+02:00,20:51-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|419,SBBR,SGAS,22:32-03:00,00:27-04:00,320|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
LATI,SKBO,06:30+02:00,02:43-05:00,2,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|419,SBBR,SGAS,22:32-03:00,00:27-04:00,320|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
LATI,SKBO,06:30+02:00,20:00-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|439,SBBR,EDDI,16:10-03:00,10:00+02:00,300|60,EDDI,SKBO,14:07+02:00,20:00-05:00,300
LATI,SKBO,06:30+02:00,01:40-05:00,2,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|439,SBBR,EDDI,16:10-03:00,10:00+02:00,300|62,EDDI,SKBO,19:47+02:00,01:40-05:00,340
LATI,SKBO,06:30+02:00,02:06-05:00,2,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|445,SBBR,LOWW,16:12-03:00,10:58+02:00,360|66,LOWW,SKBO,19:56+02:00,02:06-05:00,360
LATI,SKBO,06:30+02:00,21:48-05:00,1,false|430,LATI,SBBR,06:30+02:00,14:04-03:00,300|451,SBBR,EBCI,17:11-03:00,11:13+02:00,340|70,EBCI,SKBO,15:43+02:00,21:48-05:00,340
LATI,SKBO,17:10+02:00,07:37-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320
LATI,SKBO,17:10+02:00,19:28-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
LATI,SKBO,17:10+02:00,01:32-05:00,2,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
LATI,SKBO,17:10+02:00,21:42-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|78,SBBR,SEQM,07:28-03:00,11:14-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
LATI,SKBO,17:10+02:00,21:42-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|80,SBBR,SEQM,08:15-03:00,12:01-05:00,340|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
LATI,SKBO,17:10+02:00,16:58-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|250,SBBR,SVMI,06:14-03:00,11:36-04:00,340|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
LATI,SKBO,17:10+02:00,23:15-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|250,SBBR,SVMI,06:14-03:00,11:36-04:00,340|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
LATI,SKBO,17:10+02:00,23:04-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|395,SBBR,SLLP,02:44-03:00,05:34-04:00,340|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
LATI,SKBO,17:10+02:00,23:04-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|397,SBBR,SLLP,14:06-03:00,17:56-04:00,300|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
LATI,SKBO,17:10+02:00,15:55-05:00,1,false|434,LATI,SBBR,17:10+02:00,01:44-03:00,340|401,SBBR,SCEL,03:36-03:00,08:27-03:00,360|30,SCEL,SKBO,10:43-03:00,15:55-05:00,340
