EDDI,SKBO,03:48+02:00,09:41-05:00,0,false|56,EDDI,SKBO,03:48+02:00,09:41-05:00,300
EDDI,SKBO,06:53+02:00,12:46-05:00,0,false|58,EDDI,SKBO,06:53+02:00,12:46-05:00,340
EDDI,SKBO,14:07+02:00,20:00-05:00,0,false|60,EDDI,SKBO,14:07+02:00,20:00-05:00,300
EDDI,SKBO,19:47+02:00,01:40-05:00,1,false|62,EDDI,SKBO,19:47+02:00,01:40-05:00,340
EDDI,SKBO,02:05+02:00,21:42-05:00,0,false|128,EDDI,SEQM,02:05+02:00,09:45-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
EDDI,SKBO,08:19+02:00,21:42-05:00,0,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
EDDI,SKBO,08:19+02:00,08:56-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
EDDI,SKBO,08:19+02:00,16:58-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
EDDI,SKBO,08:19+02:00,23:15-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
EDDI,SKBO,08:19+02:00,07:37-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|81,SEQM,SBBR,18:26-05:00,02:12-03:00,320|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320
EDDI,SKBO,08:19+02:00,19:28-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|81,SEQM,SBBR,18:26-05:00,02:12-03:00,320|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
EDDI,SKBO,08:19+02:00,01:32-05:00,2,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|81,SEQM,SBBR,18:26-05:00,02:12-03:00,320|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
EDDI,SKBO,08:19+02:00,23:04-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|95,SEQM,SLLP,20:09-05:00,01:46-04:00,320|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
EDDI,SKBO,08:19+02:00,11:08-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|101,SEQM,SCEL,17:49-05:00,01:33-03:00,320|28,SCEL,SKBO,06:56-03:00,11:08-05:00,300
EDDI,SKBO,08:19+02:00,15:55-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|101,SEQM,SCEL,17:49-05:00,01:33-03:00,320|30,SCEL,SKBO,10:43-03:00,15:55-05:00,340
EDDI,SKBO,08:19+02:00,22:53-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|101,SEQM,SCEL,17:49-05:00,01:33-03:00,320|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
EDDI,SKBO,08:19+02:00,14:27-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|109,SEQM,SABE,18:08-05:00,03:33-03:00,320|36,SABE,SKBO,09:44-03:00,14:27-05:00,340
EDDI,SKBO,08:19+02:00,02:40-05:00,2,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|109,SEQM,SABE,18:08-05:00,03:33-03:00,320|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
EDDI,SKBO,08:19+02:00,17:51-05:00,1,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|119,SEQM,SUAA,18:02-05:00,03:35-03:00,360|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340
EDDI,SKBO,08:19+02:00,02:06-05:00,2,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|139,SEQM,LOWW,17:31-05:00,14:28+02:00,360|66,LOWW,SKBO,19:56+02:00,02:06-05:00,360
EDDI,SKBO,08:19+02:00,02:06-05:00,2,false|130,EDDI,SEQM,08:19+02:00,15:59-05:00,320|141,SEQM,LOWW,22:20-05:00,19:17+02:00,300|66,LOWW,SKBO,19:56+02:00,02:06-05:00,360
EDDI,SKBO,13:32+02:00,08:56-05:00,1,false|132,EDDI,SEQM,13:32+02:00,20:12-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
EDDI,SKBO,13:32+02:00,16:58-05:00,1,false|132,EDDI,SEQM,13:32+02:00,20:12-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
EDDI,SKBO,13:32+02:00,23:15-05:00,1,false|132,EDDI,SEQM,13:32+02:00,20:12-05:00,320|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
EDDI,SKBO,13:32+02:00,02:06-05:00,2,false|132,EDDI,SEQM,13:32+02:00,20:12-05:00,320|141,SEQM,LOWW,22:20-05:00,19:17+02:00,300|66,LOWW,SKBO,19:56+02:00,02:06-05:00,360
EDDI,SKBO,21:53+02:00,10:52-05:00,1,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|4,SEQM,SKBO,08:05-05:00,10:52-05:00,320
EDDI,SKBO,21:53+02:00,21:42-05:00,1,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
EDDI,SKBO,21:53+02:00,23:15-05:00,1,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|73,SEQM,SVMI,09:29-05:00,14:39-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
EDDI,SKBO,21:53+02:00,08:56-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
EDDI,SKBO,21:53+02:00,16:58-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|75,SEQM,SVMI,22:58-05:00,03:08-04:00,360|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
EDDI,SKBO,21:53+02:00,19:28-05:00,1,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|77,SEQM,SBBR,06:11-05:00,14:57-03:00,300|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
EDDI,SKBO,21:53+02:00,01:32-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|77,SEQM,SBBR,06:11-05:00,14:57-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
EDDI,SKBO,21:53+02:00,01:32-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|79,SEQM,SBBR,10:54-05:00,18:40-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
EDDI,SKBO,21:53+02:00,07:37-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|81,SEQM,SBBR,18:26-05:00,02:12-03:00,320|14,SBBR,SKBO,03:02-03:00,07:37-05:00,320
EDDI,SKBO,21:53+02:00,19:28-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|81,SEQM,SBBR,18:26-05:00,02:12-03:00,320|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
EDDI,SKBO,21:53+02:00,22:25-05:00,1,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|85,SEQM,SPIM,11:17-05:00,14:58-05:00,320|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
EDDI,SKBO,21:53+02:00,23:04-05:00,1,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|91,SEQM,SLLP,08:25-05:00,13:02-04:00,320|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
EDDI,SKBO,21:53+02:00,22:53-05:00,1,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|97,SEQM,SCEL,05:01-05:00,13:45-03:00,300|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
EDDI,SKBO,21:53+02:00,11:08-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|101,SEQM,SCEL,17:49-05:00,01:33-03:00,320|28,SCEL,SKBO,06:56-03:00,11:08-05:00,300
EDDI,SKBO,21:53+02:00,15:55-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|101,SEQM,SCEL,17:49-05:00,01:33-03:00,320|30,SCEL,SKBO,10:43-03:00,15:55-05:00,340
EDDI,SKBO,21:53+02:00,02:40-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|105,SEQM,SABE,11:54-05:00,20:19-03:00,300|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
EDDI,SKBO,21:53+02:00,14:27-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|109,SEQM,SABE,18:08-05:00,03:33-03:00,320|36,SABE,SKBO,09:44-03:00,14:27-05:00,340
EDDI,SKBO,21:53+02:00,02:43-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|111,SEQM,SGAS,10:06-05:00,17:36-04:00,300|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
EDDI,SKBO,21:53+02:00,17:51-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|119,SEQM,SUAA,18:02-05:00,03:35-03:00,360|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340
EDDI,SKBO,21:53+02:00,15:49-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|121,SEQM,LATI,07:02-05:00,05:21+02:00,340|52,LATI,SKBO,08:17+02:00,15:49-05:00,360
EDDI,SKBO,21:53+02:00,15:49-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|123,SEQM,LATI,08:54-05:00,06:13+02:00,360|52,LATI,SKBO,08:17+02:00,15:49-05:00,360
EDDI,SKBO,21:53+02:00,12:06-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|137,SEQM,LOWW,08:33-05:00,05:30+02:00,340|64,LOWW,SKBO,05:56+02:00,12:06-05:00,360
EDDI,SKBO,21:53+02:00,11:54-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|143,SEQM,EBCI,08:34-05:00,04:26+02:00,360|68,EBCI,SKBO,05:49+02:00,11:54-05:00,360
EDDI,SKBO,21:53+02:00,21:48-05:00,2,false|134,EDDI,SEQM,21:53+02:00,04:33-05:00,360|143,SEQM,EBCI,08:34-05:00,04:26+02:00,360|70,EBCI,SKBO,15:43+02:00,21:48-05:00,340
EDDI,SKBO,03:48+02:00,16:58-05:00,0,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
EDDI,SKBO,03:48+02:00,23:15-05:00,0,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
EDDI,SKBO,03:48+02:00,21:42-05:00,0,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|74,SVMI,SEQM,14:49-04:00,17:59-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
EDDI,SKBO,03:48+02:00,19:28-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|249,SVMI,SBBR,20:41-04:00,03:03-03:00,300|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
EDDI,SKBO,03:48+02:00,01:32-05:00,2,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|249,SVMI,SBBR,20:41-04:00,03:03-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
EDDI,SKBO,03:48+02:00,22:25-05:00,0,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|255,SVMI,SPIM,13:09-04:00,17:35-05:00,360|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
EDDI,SKBO,03:48+02:00,02:40-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|265,SVMI,SABE,09:46-04:00,18:00-03:00,320|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
EDDI,SKBO,03:48+02:00,10:27-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
EDDI,SKBO,03:48+02:00,13:50-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
EDDI,SKBO,03:48+02:00,20:51-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
EDDI,SKBO,03:48+02:00,02:43-05:00,2,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
EDDI,SKBO,03:48+02:00,17:51-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|279,SVMI,SUAA,19:49-04:00,04:06-03:00,300|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340
EDDI,SKBO,03:48+02:00,15:49-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|283,SVMI,LATI,11:29-04:00,06:38+02:00,320|52,LATI,SKBO,08:17+02:00,15:49-05:00,360
EDDI,SKBO,03:48+02:00,01:22-05:00,2,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|283,SVMI,LATI,11:29-04:00,06:38+02:00,320|54,LATI,SKBO,18:50+02:00,01:22-05:00,300
EDDI,SKBO,03:48+02:00,01:22-05:00,2,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|285,SVMI,LATI,18:33-04:00,13:42+02:00,340|54,LATI,SKBO,18:50+02:00,01:22-05:00,300
EDDI,SKBO,03:48+02:00,02:06-05:00,2,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|293,SVMI,LOWW,21:54-04:00,15:42+02:00,360|66,LOWW,SKBO,19:56+02:00,02:06-05:00,360
EDDI,SKBO,03:48+02:00,11:54-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|295,SVMI,EBCI,09:37-04:00,02:20+02:00,300|68,EBCI,SKBO,05:49+02:00,11:54-05:00,360
EDDI,SKBO,03:48+02:00,21:48-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|295,SVMI,EBCI,09:37-04:00,02:20+02:00,300|70,EBCI,SKBO,15:43+02:00,21:48-05:00,340
EDDI,SKBO,03:48+02:00,21:48-05:00,1,false|288,EDDI,SVMI,03:48+02:00,09:20-04:00,360|297,SVMI,EBCI,20:57-04:00,13:40+02:00,360|70,EBCI,SKBO,15:43+02:00,21:48-05:00,340
EDDI,SKBO,13:44+02:00,23:15-05:00,0,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
EDDI,SKBO,13:44+02:00,19:28-05:00,1,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|249,SVMI,SBBR,20:41-04:00,03:03-03:00,300|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
EDDI,SKBO,13:44+02:00,01:32-05:00,2,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|249,SVMI,SBBR,20:41-04:00,03:03-03:00,300|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
EDDI,SKBO,13:44+02:00,10:27-05:00,1,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
EDDI,SKBO,13:44+02:00,13:50-05:00,1,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
EDDI,SKBO,13:44+02:00,20:51-05:00,1,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
EDDI,SKBO,13:44+02:00,02:43-05:00,2,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
EDDI,SKBO,13:44+02:00,17:51-05:00,1,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|279,SVMI,SUAA,19:49-04:00,04:06-03:00,300|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340
EDDI,SKBO,13:44+02:00,02:06-05:00,2,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|293,SVMI,LOWW,21:54-04:00,15:42+02:00,360|66,LOWW,SKBO,19:56+02:00,02:06-05:00,360
EDDI,SKBO,13:44+02:00,21:48-05:00,1,false|290,EDDI,SVMI,13:44+02:00,19:16-04:00,320|297,SVMI,EBCI,20:57-04:00,13:40+02:00,360|70,EBCI,SKBO,15:43+02:00,21:48-05:00,340
EDDI,SKBO,21:02+02:00,08:56-05:00,1,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|8,SVMI,SKBO,06:33-04:00,08:56-05:00,340
EDDI,SKBO,21:02+02:00,16:58-05:00,1,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|10,SVMI,SKBO,14:35-04:00,16:58-05:00,340
EDDI,SKBO,21:02+02:00,23:15-05:00,1,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|12,SVMI,SKBO,21:52-04:00,23:15-05:00,360
EDDI,SKBO,21:02+02:00,21:42-05:00,1,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|74,SVMI,SEQM,14:49-04:00,17:59-05:00,300|6,SEQM,SKBO,19:55-05:00,21:42-05:00,360
EDDI,SKBO,21:02+02:00,19:28-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|249,SVMI,SBBR,20:41-04:00,03:03-03:00,300|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
EDDI,SKBO,21:02+02:00,22:25-05:00,1,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|251,SVMI,SPIM,05:03-04:00,09:29-05:00,300|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
EDDI,SKBO,21:02+02:00,22:25-05:00,1,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|253,SVMI,SPIM,06:23-04:00,10:49-05:00,320|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
EDDI,SKBO,21:02+02:00,22:25-05:00,1,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|255,SVMI,SPIM,13:09-04:00,17:35-05:00,360|24,SPIM,SKBO,18:09-05:00,22:25-05:00,340
EDDI,SKBO,21:02+02:00,02:40-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|265,SVMI,SABE,09:46-04:00,18:00-03:00,320|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
EDDI,SKBO,21:02+02:00,20:51-05:00,1,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|269,SVMI,SGAS,08:58-04:00,15:00-04:00,360|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
EDDI,SKBO,21:02+02:00,02:43-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|269,SVMI,SGAS,08:58-04:00,15:00-04:00,360|46,SGAS,SKBO,21:03-04:00,02:43-05:00,320
EDDI,SKBO,21:02+02:00,10:27-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|40,SGAS,SKBO,05:47-04:00,10:27-05:00,340
EDDI,SKBO,21:02+02:00,13:50-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|42,SGAS,SKBO,08:10-04:00,13:50-05:00,300
EDDI,SKBO,21:02+02:00,20:51-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|271,SVMI,SGAS,22:21-04:00,05:23-04:00,320|44,SGAS,SKBO,15:11-04:00,20:51-05:00,320
EDDI,SKBO,21:02+02:00,17:51-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|279,SVMI,SUAA,19:49-04:00,04:06-03:00,300|48,SUAA,SKBO,12:02-03:00,17:51-05:00,340
EDDI,SKBO,21:02+02:00,15:49-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|283,SVMI,LATI,11:29-04:00,06:38+02:00,320|52,LATI,SKBO,08:17+02:00,15:49-05:00,360
EDDI,SKBO,21:02+02:00,11:54-05:00,2,false|292,EDDI,SVMI,21:02+02:00,03:34-04:00,320|295,SVMI,EBCI,09:37-04:00,02:20+02:00,300|68,EBCI,SKBO,05:49+02:00,11:54-05:00,360
EDDI,SKBO,04:47+02:00,19:28-05:00,0,false|436,EDDI,SBBR,04:47+02:00,12:37-03:00,320|16,SBBR,SKBO,15:53-03:00,19:28-05:00,360
EDDI,SKBO,04:47+02:00,01:32-05:00,1,false|436,EDDI,SBBR,04:47+02:00,12:37-03:00,320|18,SBBR,SKBO,21:57-03:00,01:32-05:00,360
EDDI,SKBO,04:47+02:00,23:04-05:00,0,false|436,EDDI,SBBR,04:47+02:00,12:37-03:00,320|397,SBBR,SLLP,14:06-03:00,17:56-04:00,300|26,SLLP,SKBO,20:09-04:00,23:04-05:00,300
EDDI,SKBO,04:47+02:00,11:08-05:00,1,false|436,EDDI,SBBR,04:47+02:00,12:37-03:00,320|403,SBBR,SCEL,22:16-03:00,03:07-03:00,340|28,SCEL,SKBO,06:56-03:00,11:08-05:00,300
EDDI,SKBO,04:47+02:00,15:55-05:00,1,false|436,EDDI,SBBR,04:47+02:00,12:37-03:00,320|403,SBBR,SCEL,22:16-03:00,03:07-03:00,340|30,SCEL,SKBO,10:43-03:00,15:55-05:00,340
EDDI,SKBO,04:47+02:00,22:53-05:00,1,false|436,EDDI,SBBR,04:47+02:00,12:37-03:00,320|403,SBBR,SCEL,22:16-03:00,03:07-03:00,340|32,SCEL,SKBO,17:41-03:00,22:53-05:00,360
EDDI,SKBO,04:47+02:00,02:40-05:00,1,false|436,EDDI,SBBR,04:47+02:00,12:37-03:00,320|409,SBBR,SABE,13:28-03:00,17:27-03:00,360|38,SABE,SKBO,21:57-03:00,02:40-05:00,340
EDDI,SKBO,04:47+02:00,07:40-05:00,1,false|436,EDDI,SBBR,04:47+02:00,12:37-03:00,320|411,SBBR,SABE,20:43-03:00,00:42-03:00,320|34,SABE,SKBO,02:57-03:00,07:40-05:00,320
