SKBO,OAKB,03:34-05:00,17:03+04:00,1,false|2,SKBO,SEQM,03:34-05:00,05:21-05:00,300|1496,SEQM,OJAI,08:57-05:00,09:16+03:00,340|1206,OJAI,OAKB,10:03+03:00,17:03+04:00,320
SKBO,OAKB,03:34-05:00,04:17+04:00,2,false|2,SKBO,SEQM,03:34-05:00,05:21-05:00,300|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,14:22-05:00,06:22+04:00,2,false|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320|1399,SEQM,LATI,21:18-05:00,19:37+02:00,340|2479,LATI,OAKB,21:49+02:00,06:22+04:00,320
SKBO,OAKB,14:22-05:00,09:18+04:00,2,false|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320|1406,SEQM,EDDI,22:24-05:00,19:04+02:00,340|2506,EDDI,OAKB,23:14+02:00,09:18+04:00,320
SKBO,OAKB,14:22-05:00,04:55+04:00,2,false|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320|1433,SEQM,LKPR,21:49-05:00,18:35+02:00,300|2641,LKPR,OAKB,19:56+02:00,04:55+04:00,340
SKBO,OAKB,14:22-05:00,04:48+04:00,2,false|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320|1460,SEQM,OSDI,18:46-05:00,19:08+03:00,300|2747,OSDI,OAKB,22:58+03:00,04:48+04:00,320
SKBO,OAKB,14:22-05:00,02:17+04:00,2,false|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320|1470,SEQM,OMDB,16:34-05:00,20:30+04:00,300|2763,OMDB,OAKB,22:11+04:00,02:17+04:00,300
SKBO,OAKB,14:22-05:00,04:17+04:00,2,false|4,SKBO,SEQM,14:22-05:00,16:09-05:00,320|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,19:01-05:00,09:18+04:00,2,false|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340|1406,SEQM,EDDI,22:24-05:00,19:04+02:00,340|2506,EDDI,OAKB,23:14+02:00,09:18+04:00,320
SKBO,OAKB,19:01-05:00,04:17+04:00,2,false|6,SKBO,SEQM,19:01-05:00,21:48-05:00,340|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,07:24-05:00,04:17+04:00,2,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|53,SVMI,SEQM,13:15-04:00,16:25-05:00,320|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,07:24-05:00,04:17+04:00,2,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,07:24-05:00,02:35+04:00,2,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|112,SVMI,SLLP,12:11-04:00,17:49-04:00,340|2839,SLLP,OAKB,21:21-04:00,02:35+04:00,360
SKBO,OAKB,07:24-05:00,15:42+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1526,SVMI,LOWW,12:32-04:00,06:20+02:00,320|575,LOWW,OAKB,06:54+02:00,15:42+04:00,360
SKBO,OAKB,07:24-05:00,22:04+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1538,SVMI,UMMS,17:44-04:00,13:32+03:00,300|732,UMMS,OAKB,15:14+03:00,22:04+04:00,360
SKBO,OAKB,07:24-05:00,19:47+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1547,SVMI,LKPR,12:52-04:00,06:29+02:00,360|853,LKPR,OAKB,10:48+02:00,19:47+04:00,320
SKBO,OAKB,07:24-05:00,21:22+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1547,SVMI,LKPR,12:52-04:00,06:29+02:00,360|855,LKPR,OAKB,12:23+02:00,21:22+04:00,360
SKBO,OAKB,07:24-05:00,21:22+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1549,SVMI,LKPR,18:40-04:00,12:17+02:00,320|855,LKPR,OAKB,12:23+02:00,21:22+04:00,360
SKBO,OAKB,07:24-05:00,23:59+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1551,SVMI,LDZA,15:12-04:00,09:00+02:00,340|913,LDZA,OAKB,14:11+02:00,23:59+04:00,360
SKBO,OAKB,07:24-05:00,22:44+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1555,SVMI,EKCH,17:39-04:00,11:08+02:00,300|962,EKCH,OAKB,12:34+02:00,22:44+04:00,300
SKBO,OAKB,07:24-05:00,16:46+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1559,SVMI,EHAM,12:14-04:00,05:00+02:00,360|1002,EHAM,OAKB,06:55+02:00,16:46+04:00,320
SKBO,OAKB,07:24-05:00,19:20+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1567,SVMI,OSDI,11:55-04:00,09:07+03:00,340|1087,OSDI,OAKB,13:30+03:00,19:20+04:00,320
SKBO,OAKB,07:24-05:00,19:20+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1569,SVMI,OSDI,13:38-04:00,11:50+03:00,360|1087,OSDI,OAKB,13:30+03:00,19:20+04:00,320
SKBO,OAKB,07:24-05:00,13:29+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1586,SVMI,OAKB,11:53-04:00,13:29+04:00,340
SKBO,OAKB,07:24-05:00,18:27+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1588,SVMI,OAKB,16:51-04:00,18:27+04:00,340
SKBO,OAKB,07:24-05:00,21:06+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1590,SVMI,OAKB,19:30-04:00,21:06+04:00,320
SKBO,OAKB,07:24-05:00,22:51+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1600,SVMI,OYSN,14:52-04:00,13:44+03:00,320|1189,OYSN,OAKB,15:44+03:00,22:51+04:00,300
SKBO,OAKB,07:24-05:00,21:40+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1608,SVMI,OPKC,12:58-04:00,16:09+05:00,320|1196,OPKC,OAKB,19:15+05:00,21:40+04:00,360
SKBO,OAKB,07:24-05:00,18:39+04:00,1,false|8,SKBO,SVMI,07:24-05:00,11:47-04:00,300|1614,SVMI,UBBB,12:36-04:00,10:57+02:00,340|1202,UBBB,OAKB,12:23+02:00,18:39+04:00,300
SKBO,OAKB,13:56-05:00,04:17+04:00,2,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|54,SVMI,SEQM,18:14-04:00,21:24-05:00,360|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,13:56-05:00,06:22+04:00,2,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|1518,SVMI,LATI,19:13-04:00,14:22+02:00,300|2479,LATI,OAKB,21:49+02:00,06:22+04:00,320
SKBO,OAKB,13:56-05:00,22:04+04:00,1,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|1538,SVMI,UMMS,17:44-04:00,13:32+03:00,300|732,UMMS,OAKB,15:14+03:00,22:04+04:00,360
SKBO,OAKB,13:56-05:00,21:22+04:00,1,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|1549,SVMI,LKPR,18:40-04:00,12:17+02:00,320|855,LKPR,OAKB,12:23+02:00,21:22+04:00,360
SKBO,OAKB,13:56-05:00,22:44+04:00,1,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|1555,SVMI,EKCH,17:39-04:00,11:08+02:00,300|962,EKCH,OAKB,12:34+02:00,22:44+04:00,300
SKBO,OAKB,13:56-05:00,04:06+04:00,2,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|1557,SVMI,EKCH,20:07-04:00,14:36+02:00,360|2691,EKCH,OAKB,18:56+02:00,04:06+04:00,340
SKBO,OAKB,13:56-05:00,04:48+04:00,2,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|1571,SVMI,OSDI,21:55-04:00,19:07+03:00,320|2747,OSDI,OAKB,22:58+03:00,04:48+04:00,320
SKBO,OAKB,13:56-05:00,04:31+04:00,2,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|1578,SVMI,OERK,21:49-04:00,20:34+03:00,360|2757,OERK,OAKB,22:24+03:00,04:31+04:00,360
SKBO,OAKB,13:56-05:00,21:06+04:00,1,false|10,SKBO,SVMI,13:56-05:00,17:19-04:00,360|1590,SVMI,OAKB,19:30-04:00,21:06+04:00,320
SKBO,OAKB,06:23-05:00,00:29+04:00,2,false|13,SKBO,SBBR,06:23-05:00,14:58-03:00,320|173,SBBR,SGAS,15:19-03:00,17:14-04:00,320|2858,SGAS,OAKB,20:56-04:00,00:29+04:00,320
SKBO,OAKB,06:23-05:00,23:59+04:00,1,false|13,SKBO,SBBR,06:23-05:00,14:58-03:00,320|1663,SBBR,LDZA,15:15-03:00,09:49+02:00,360|913,LDZA,OAKB,14:11+02:00,23:59+04:00,360
SKBO,OAKB,06:23-05:00,23:59+04:00,1,false|13,SKBO,SBBR,06:23-05:00,14:58-03:00,320|1665,SBBR,LDZA,16:54-03:00,10:28+02:00,320|913,LDZA,OAKB,14:11+02:00,23:59+04:00,360
SKBO,OAKB,06:23-05:00,21:49+04:00,1,false|13,SKBO,SBBR,06:23-05:00,14:58-03:00,320|1677,SBBR,VIDP,16:24-03:00,19:08+05:00,360|1046,VIDP,OAKB,19:33+05:00,21:49+04:00,300
SKBO,OAKB,06:23-05:00,19:20+04:00,1,false|13,SKBO,SBBR,06:23-05:00,14:58-03:00,320|1682,SBBR,OSDI,17:12-03:00,13:07+03:00,360|1087,OSDI,OAKB,13:30+03:00,19:20+04:00,320
SKBO,OAKB,06:23-05:00,19:07+04:00,1,false|13,SKBO,SBBR,06:23-05:00,14:58-03:00,320|1700,SBBR,OAKB,18:22-03:00,19:07+04:00,340
SKBO,OAKB,06:23-05:00,22:51+04:00,1,false|13,SKBO,SBBR,06:23-05:00,14:58-03:00,320|1711,SBBR,OYSN,15:56-03:00,12:11+03:00,340|1189,OYSN,OAKB,15:44+03:00,22:51+04:00,300
SKBO,OAKB,08:21-05:00,19:20+04:00,1,false|15,SKBO,SBBR,08:21-05:00,16:56-03:00,300|1682,SBBR,OSDI,17:12-03:00,13:07+03:00,360|1087,OSDI,OAKB,13:30+03:00,19:20+04:00,320
SKBO,OAKB,08:21-05:00,19:07+04:00,1,false|15,SKBO,SBBR,08:21-05:00,16:56-03:00,300|1700,SBBR,OAKB,18:22-03:00,19:07+04:00,340
SKBO,OAKB,01:58-05:00,04:17+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|64,SPIM,SEQM,08:10-05:00,11:51-05:00,300|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,01:58-05:00,04:17+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|66,SPIM,SEQM,17:11-05:00,20:52-05:00,300|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,01:58-05:00,18:27+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|106,SPIM,SVMI,05:24-05:00,11:50-04:00,320|1588,SVMI,OAKB,16:51-04:00,18:27+04:00,340
SKBO,OAKB,01:58-05:00,21:06+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|106,SPIM,SVMI,05:24-05:00,11:50-04:00,320|1590,SVMI,OAKB,19:30-04:00,21:06+04:00,320
SKBO,OAKB,01:58-05:00,21:06+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|107,SPIM,SVMI,12:15-05:00,18:41-04:00,320|1590,SVMI,OAKB,19:30-04:00,21:06+04:00,320
SKBO,OAKB,01:58-05:00,02:35+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|205,SPIM,SLLP,09:22-05:00,13:42-04:00,320|2839,SLLP,OAKB,21:21-04:00,02:35+04:00,360
SKBO,OAKB,01:58-05:00,02:35+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300|2839,SLLP,OAKB,21:21-04:00,02:35+04:00,360
SKBO,OAKB,01:58-05:00,01:44+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|212,SPIM,SCEL,08:59-05:00,15:03-03:00,340|2845,SCEL,OAKB,20:19-03:00,01:44+04:00,300
SKBO,OAKB,01:58-05:00,21:23+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|214,SPIM,SABE,05:20-05:00,12:14-03:00,300|2172,SABE,OAKB,17:17-03:00,21:23+04:00,360
SKBO,OAKB,01:58-05:00,02:38+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|214,SPIM,SABE,05:20-05:00,12:14-03:00,300|2853,SABE,OAKB,22:32-03:00,02:38+04:00,360
SKBO,OAKB,01:58-05:00,21:23+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|216,SPIM,SABE,06:35-05:00,13:29-03:00,360|2172,SABE,OAKB,17:17-03:00,21:23+04:00,360
SKBO,OAKB,01:58-05:00,02:38+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|216,SPIM,SABE,06:35-05:00,13:29-03:00,360|2853,SABE,OAKB,22:32-03:00,02:38+04:00,360
SKBO,OAKB,01:58-05:00,19:13+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|222,SPIM,SUAA,07:09-05:00,15:13-03:00,300|2423,SUAA,OAKB,16:20-03:00,19:13+04:00,360
SKBO,OAKB,01:58-05:00,00:25+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|222,SPIM,SUAA,07:09-05:00,15:13-03:00,300|2863,SUAA,OAKB,21:32-03:00,00:25+04:00,320
SKBO,OAKB,01:58-05:00,18:13+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1765,SPIM,UMMS,09:12-05:00,10:23+03:00,320|730,UMMS,OAKB,11:23+03:00,18:13+04:00,320
SKBO,OAKB,01:58-05:00,22:04+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1765,SPIM,UMMS,09:12-05:00,10:23+03:00,320|732,UMMS,OAKB,15:14+03:00,22:04+04:00,360
SKBO,OAKB,01:58-05:00,22:04+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1767,SPIM,UMMS,12:11-05:00,13:22+03:00,360|732,UMMS,OAKB,15:14+03:00,22:04+04:00,360
SKBO,OAKB,01:58-05:00,17:14+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1770,SPIM,LBSF,05:38-05:00,05:22+03:00,360|797,LBSF,OAKB,09:07+03:00,17:14+04:00,300
SKBO,OAKB,01:58-05:00,19:47+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1780,SPIM,LKPR,08:39-05:00,06:36+02:00,340|853,LKPR,OAKB,10:48+02:00,19:47+04:00,320
SKBO,OAKB,01:58-05:00,21:22+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1780,SPIM,LKPR,08:39-05:00,06:36+02:00,340|855,LKPR,OAKB,12:23+02:00,21:22+04:00,360
SKBO,OAKB,01:58-05:00,23:59+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1786,SPIM,LDZA,10:11-05:00,09:15+02:00,360|913,LDZA,OAKB,14:11+02:00,23:59+04:00,360
SKBO,OAKB,01:58-05:00,23:59+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1788,SPIM,LDZA,14:50-05:00,13:54+02:00,320|913,LDZA,OAKB,14:11+02:00,23:59+04:00,360
SKBO,OAKB,01:58-05:00,17:26+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1792,SPIM,EKCH,05:28-05:00,03:21+02:00,340|960,EKCH,OAKB,07:16+02:00,17:26+04:00,320
SKBO,OAKB,01:58-05:00,22:44+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1792,SPIM,EKCH,05:28-05:00,03:21+02:00,340|962,EKCH,OAKB,12:34+02:00,22:44+04:00,300
SKBO,OAKB,01:58-05:00,22:44+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1794,SPIM,EKCH,13:25-05:00,11:18+02:00,340|962,EKCH,OAKB,12:34+02:00,22:44+04:00,300
SKBO,OAKB,01:58-05:00,16:46+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1799,SPIM,EHAM,06:16-05:00,04:25+02:00,360|1002,EHAM,OAKB,06:55+02:00,16:46+04:00,320
SKBO,OAKB,01:58-05:00,19:20+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1811,SPIM,OSDI,09:18-05:00,11:29+03:00,300|1087,OSDI,OAKB,13:30+03:00,19:20+04:00,320
SKBO,OAKB,01:58-05:00,12:56+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1826,SPIM,OAKB,06:04-05:00,12:56+04:00,320
SKBO,OAKB,01:58-05:00,20:14+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1828,SPIM,OAKB,14:22-05:00,20:14+04:00,320
SKBO,OAKB,01:58-05:00,22:51+04:00,1,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|1834,SPIM,OYSN,07:16-05:00,10:26+03:00,300|1189,OYSN,OAKB,15:44+03:00,22:51+04:00,300
SKBO,OAKB,01:58-05:00,05:17+04:00,2,false|17,SKBO,SPIM,01:58-05:00,05:14-05:00,340|2830,SPIM,OAKB,23:25-05:00,05:17+04:00,320
SKBO,OAKB,08:46-05:00,04:17+04:00,2,false|19,SKBO,SPIM,08:46-05:00,12:02-05:00,300|66,SPIM,SEQM,17:11-05:00,20:52-05:00,300|2811,SEQM,OAKB,23:32-05:00,04:17+04:00,340
SKBO,OAKB,08:46-05:00,21:06+04:00,1,false|19,SKBO,SPIM,08:46-05:00,12:02-05:00,300|107,SPIM,SVMI,12:15-05:00,18:41-04:00,320|1590,SVMI,OAKB,19:30-04:00,21:06+04:00,320
SKBO,OAKB,08:46-05:00,02:35+04:00,2,false|19,SKBO,SPIM,08:46-05:00,12:02-05:00,300|207,SPIM,SLLP,16:09-05:00,20:29-04:00,300|2839,SLLP,OAKB,21:21-04:00,02:35+04:00,360
SKBO,OAKB,08:46-05:00,22:04+04:00,1,false|19,SKBO,SPIM,08:46-05:00,12:02-05:00,300|1767,SPIM,UMMS,12:11-05:00,13:22+03:00,360|732,UMMS,OAKB,15:14+03:00,22:04+04:00,360
SKBO,OAKB,08:46-05:00,23:59+04:00,1,false|19,SKBO,SPIM,08:46-05:00,12:02-05:00,300|1788,SPIM,LDZA,14:50-05:00,13:54+02:00,320|913,LDZA,OAKB,14:11+02:00,23:59+04:00,360
SKBO,OAKB,08:46-05:00,22:44+04:00,1,false|19,SKBO,SPIM,08:46-05:00,12:02-05:00,300|1794,SPIM,EKCH,13:25-05:00,11:18+02:00,340|962,EKCH,OAKB,12:34+02:00,22:44+04:00,300
